poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
61,2,2014,1,11,11,6,2,0,1,0,7.71,88.86,1019.61,1.2,0.1
61,4,2014,1,11,11,6,2,1,1,0,9.12,85.11,1018.85,1.64,0.62
61,1,2014,1,11,11,6,2,2,1,0,8.32,87.32,1018.38,1.17,0.2
61,3,2014,1,12,12,7,2,0,1,0,7.15,86.08,1022.48,1.91,0.04
61,1,2014,1,12,12,7,2,1,1,0,9.13,80.85,1019.04,1.93,0.09
61,1,2014,1,12,12,7,2,2,1,0,8.16,83.37,1018.7,1.54,0.13
61,1,2014,1,13,13,1,3,1,0,0,8.03,81.95,1015.35,1.7,0.08
61,1,2014,1,13,13,1,3,2,0,0,7.6,84.32,1016.35,1.28,0.09
61,1,2014,1,14,14,2,3,0,0,0,7.13,90.97,1006.26,4.93,12.6
61,1,2014,1,14,14,2,3,1,0,0,7.6,90.07,1004.21,4.22,15.44
61,1,2014,1,14,14,2,3,2,0,0,7.32,89.52,1005.06,3.2,17.02
61,1,2014,1,15,15,3,3,0,0,0,6.14,87.11,1011.19,3.16,0.72
61,1,2014,1,15,15,3,3,1,0,0,7.6,82.61,1011.0,3.01,1.09
61,1,2014,1,15,15,3,3,2,0,0,6.57,85.63,1011.92,1.89,1.25
61,1,2014,1,16,16,4,3,0,0,0,5.76,89.32,1015.7,1.69,1.52
61,1,2014,1,16,16,4,3,1,0,0,6.62,87.2,1014.84,2.22,1.72
61,1,2014,1,16,16,4,3,2,0,0,6.21,89.03,1014.49,1.82,3.69
61,1,2014,1,17,17,5,3,0,0,0,7.16,89.09,1009.21,5.34,7.56
61,1,2014,1,17,17,5,3,1,0,0,7.47,90.57,1006.78,4.97,11.57
61,1,2014,1,17,17,5,3,2,0,0,7.33,90.82,1007.17,4.11,16.01
61,1,2014,1,18,18,6,3,0,1,0,7.07,92.39,1009.33,2.85,8.45
61,3,2014,1,18,18,6,3,1,1,0,7.59,92.12,1005.51,3.17,9.75
61,2,2014,1,18,18,6,3,2,1,0,7.83,90.68,1004.96,3.81,11.66
61,2,2014,1,19,19,7,3,0,1,0,8.18,92.54,1003.63,3.82,8.65
61,2,2014,1,19,19,7,3,1,1,0,9.1,91.66,1001.83,4.84,10.62
61,1,2014,1,19,19,7,3,2,1,0,8.82,91.56,1001.01,4.4,12.9
61,1,2014,1,20,20,1,4,1,0,0,9.17,88.98,998.31,2.95,-2.6
61,1,2014,1,20,20,1,4,2,0,0,8.45,89.76,998.33,2.75,-2.29
61,1,2014,1,21,21,2,4,0,0,0,8.44,85.62,1002.6,4.26,-2.53
61,1,2014,1,21,21,2,4,1,0,0,11.04,76.47,1002.91,4.5,-4.03
61,1,2014,1,21,21,2,4,2,0,0,8.93,82.1,1004.84,2.73,-3.7
61,1,2014,1,22,22,3,4,0,0,0,8.82,78.79,1009.96,2.62,0.44
61,1,2014,1,22,22,3,4,1,0,0,10.51,73.54,1008.42,3.11,0.74
61,1,2014,1,22,22,3,4,2,0,0,8.65,80.05,1009.08,1.61,1.11
61,1,2014,1,23,23,4,4,0,0,0,8.27,80.5,1015.12,2.06,0.14
61,1,2014,1,23,23,4,4,1,0,0,9.6,76.45,1013.86,2.11,0.24
61,1,2014,1,23,23,4,4,2,0,0,8.36,82.75,1013.57,1.37,0.47
61,1,2014,1,24,24,5,4,0,0,0,7.18,81.82,1005.3,5.31,3.49
61,1,2014,1,24,24,5,4,1,0,0,7.72,75.18,1003.55,6.45,3.89
61,1,2014,1,24,24,5,4,2,0,0,7.12,72.49,1003.36,6.42,4.25
61,2,2014,1,25,25,6,4,0,1,0,6.75,64.89,1009.01,6.62,1.12
61,4,2014,1,25,25,6,4,1,1,0,8.7,57.57,1007.67,6.9,1.29
61,2,2014,1,25,25,6,4,2,1,0,6.43,65.47,1008.12,3.92,1.46
61,2,2014,1,26,26,7,4,0,1,0,6.17,67.13,1007.91,4.86,0.04
61,3,2014,1,26,26,7,4,1,1,0,8.34,60.17,1006.81,5.37,0.1
61,1,2014,1,26,26,7,4,2,1,0,6.48,65.95,1006.83,3.38,0.17
61,2,2014,1,27,27,1,5,1,0,0,6.52,71.93,996.09,3.67,0.55
61,1,2014,1,27,27,1,5,2,0,0,5.73,78.01,995.86,3.54,1.1
61,1,2014,1,28,28,2,5,0,0,0,4.56,82.2,998.43,4.45,4.21
61,1,2014,1,28,28,2,5,1,0,0,6.07,76.01,997.46,5.15,4.67
61,1,2014,1,28,28,2,5,2,0,0,5.47,77.04,997.52,3.99,4.94
61,1,2014,1,29,29,3,5,0,0,0,4.64,75.17,1002.37,3.71,0.29
61,1,2014,1,29,29,3,5,1,0,0,6.12,71.06,1003.05,4.75,0.56
61,1,2014,1,29,29,3,5,2,0,0,4.62,78.98,1004.04,4.31,1.27
61,1,2014,1,30,30,4,5,0,0,0,5.04,89.17,1008.08,6.31,4.98
61,1,2014,1,30,30,4,5,1,0,0,5.56,89.78,1006.93,7.6,14.18
61,1,2014,1,30,30,4,5,2,0,0,5.93,89.86,1006.55,7.88,20.28
61,1,2014,1,31,31,5,5,0,0,0,6.61,92.28,1010.29,4.25,17.55
61,2,2014,1,31,31,5,5,1,0,0,7.21,92.67,1010.54,4.08,20.76
61,1,2014,1,31,31,5,5,2,0,0,7.07,92.74,1011.36,4.2,24.04
61,2,2014,2,1,32,6,5,0,1,0,8.2,92.5,1009.68,4.0,9.77
61,2,2014,2,1,32,6,5,1,1,0,8.54,91.68,1006.73,4.07,11.41
61,1,2014,2,1,32,6,5,2,1,0,8.07,92.99,1005.77,3.74,13.22
61,1,2014,2,2,33,7,5,0,1,0,7.75,93.23,1006.67,3.82,5.42
61,1,2014,2,2,33,7,5,1,1,0,8.3,92.63,1005.48,4.49,7.83
61,1,2014,2,2,33,7,5,2,1,0,8.22,92.84,1005.9,4.32,10.37
61,1,2014,2,3,34,1,6,1,0,0,7.99,90.79,1011.7,4.68,14.68
61,1,2014,2,3,34,1,6,2,0,0,7.63,91.68,1012.0,4.01,16.78
61,1,2014,2,4,35,2,6,0,0,0,6.98,91.82,1014.55,4.22,8.09
61,1,2014,2,4,35,2,6,1,0,0,7.48,90.95,1014.28,4.39,9.07
61,1,2014,2,4,35,2,6,2,0,0,7.0,92.06,1013.57,2.78,12.09
61,1,2014,2,5,36,3,6,0,0,0,7.46,90.53,1010.82,2.56,1.04
61,1,2014,2,5,36,3,6,1,0,0,8.39,87.99,1008.34,3.55,1.53
61,1,2014,2,5,36,3,6,2,0,0,7.71,88.13,1006.8,3.65,2.48
61,1,2014,2,6,37,4,6,0,0,0,8.96,80.73,1012.63,5.05,3.02
61,2,2014,2,6,37,4,6,1,0,0,10.75,71.72,1012.4,5.51,3.32
61,1,2014,2,6,37,4,6,2,0,0,9.11,77.57,1013.12,2.34,3.43
61,1,2014,2,7,38,5,6,0,0,0,8.11,84.06,1013.17,3.83,0.35
61,1,2014,2,7,38,5,6,1,0,0,8.96,82.11,1011.08,5.73,1.15
61,1,2014,2,7,38,5,6,2,0,0,8.26,84.26,1010.0,6.18,2.94
61,1,2014,2,8,39,6,6,0,1,0,8.16,86.62,1009.53,3.35,1.17
61,4,2014,2,8,39,6,6,1,1,0,9.47,81.13,1007.63,4.32,1.48
61,2,2014,2,8,39,6,6,2,1,0,8.43,85.14,1006.57,3.29,2.07
61,3,2014,2,9,40,7,6,0,1,0,7.43,86.74,1001.02,5.6,9.32
61,3,2014,2,9,40,7,6,1,1,0,9.48,76.16,999.61,8.43,10.1
61,1,2014,2,9,40,7,6,2,1,0,9.02,73.03,1002.08,5.92,10.5
61,2,2014,2,10,41,1,7,1,0,0,6.48,88.88,1002.07,8.9,9.03
61,1,2014,2,10,41,1,7,2,0,0,6.68,88.03,1000.95,8.85,13.16
61,1,2014,2,11,42,2,7,0,0,0,7.24,89.76,1004.48,3.27,2.28
61,3,2014,2,11,42,2,7,1,0,0,8.98,85.15,1002.72,3.28,3.08
61,1,2014,2,11,42,2,7,2,0,0,8.38,86.47,1002.64,2.97,3.65
61,1,2014,2,12,43,3,7,0,0,0,9.35,72.26,1004.38,5.53,0.55
61,1,2014,2,12,43,3,7,1,0,0,11.48,61.99,1005.36,5.2,0.69
61,1,2014,2,12,43,3,7,2,0,0,9.82,69.19,1007.05,2.76,0.84
61,1,2014,2,13,44,4,7,0,0,0,8.37,75.49,1011.01,3.96,0.11
61,1,2014,2,13,44,4,7,1,0,0,9.14,75.98,1008.87,4.89,0.42
61,1,2014,2,13,44,4,7,2,0,0,7.97,83.24,1006.37,4.66,1.34
61,1,2014,2,14,45,5,7,0,0,1,9.92,70.05,1010.84,4.81,0.35
61,1,2014,2,14,45,5,7,1,0,1,11.48,61.3,1011.83,4.67,0.42
61,4,2014,2,15,46,6,7,0,1,0,8.58,74.18,1015.58,2.79,0.07
61,4,2014,2,15,46,6,7,1,1,0,9.79,71.43,1014.74,2.9,0.16
61,3,2014,2,15,46,6,7,2,1,0,9.42,76.38,1014.72,2.51,0.27
61,1,2014,2,16,47,7,7,0,1,0,9.12,83.92,1014.21,3.25,0.24
61,3,2014,2,16,47,7,7,1,1,0,10.45,81.94,1011.14,3.23,0.46
61,1,2014,2,16,47,7,7,2,1,0,10.33,83.32,1010.54,2.62,0.51
61,2,2014,2,17,48,1,8,1,0,0,11.35,79.27,1013.18,5.2,7.97
61,1,2014,2,17,48,1,8,2,0,0,10.51,80.34,1015.05,2.94,7.18
61,1,2014,2,18,49,2,8,0,0,0,9.57,81.58,1019.87,3.57,0.04
61,1,2014,2,18,49,2,8,1,0,0,11.51,74.34,1019.17,3.59,0.04
61,1,2014,2,18,49,2,8,2,0,0,10.94,77.44,1017.11,2.73,0.07
61,1,2014,2,19,50,3,8,0,0,0,10.19,88.94,1012.47,5.86,3.17
61,1,2014,2,19,50,3,8,1,0,0,10.65,88.88,1009.49,4.59,4.35
61,1,2014,2,19,50,3,8,2,0,0,9.93,90.61,1008.01,3.58,6.4
61,1,2014,2,20,51,4,8,0,0,0,5.53,94.59,1012.55,1.48,6.97
61,2,2014,2,20,51,4,8,1,0,0,10.46,81.53,1012.79,4.52,3.65
61,1,2014,2,20,51,4,8,2,0,0,9.87,83.11,1012.6,3.16,3.75
61,1,2014,2,21,52,5,8,0,0,0,10.09,80.18,1009.5,2.81,0.67
61,2,2014,2,21,52,5,8,1,0,0,12.53,69.26,1007.96,4.32,0.75
61,1,2014,2,21,52,5,8,2,0,0,11.04,75.86,1008.3,2.9,0.99
61,2,2014,2,22,53,6,8,0,1,0,9.24,77.52,1012.31,5.07,6.08
61,4,2014,2,22,53,6,8,1,1,0,10.36,70.54,1012.77,5.77,6.71
61,3,2014,2,22,53,6,8,2,1,0,9.33,73.13,1012.13,3.91,6.7
61,2,2014,2,23,54,7,8,0,1,0,9.61,66.23,1020.82,4.44,0.27
61,3,2014,2,23,54,7,8,1,1,0,11.46,57.77,1019.29,5.24,0.45
61,1,2014,2,23,54,7,8,2,1,0,9.93,62.31,1018.04,3.39,0.54
61,2,2014,2,24,55,1,9,1,0,0,12.51,52.25,1018.91,4.54,0.24
61,1,2014,2,24,55,1,9,2,0,0,10.75,59.55,1018.5,2.97,0.28
61,1,2014,2,25,56,2,9,0,0,0,10.53,62.73,1017.09,3.1,0.02
61,2,2014,2,25,56,2,9,1,0,0,12.23,56.12,1015.74,4.34,0.02
61,1,2014,2,25,56,2,9,2,0,0,10.67,63.28,1015.3,2.75,0.02
61,1,2014,2,26,57,3,9,0,0,0,9.77,74.94,1018.91,4.38,1.14
61,2,2014,2,26,57,3,9,1,0,0,10.61,72.88,1018.49,4.67,1.89
61,1,2014,2,26,57,3,9,2,0,0,9.39,80.73,1017.76,3.69,2.87
61,1,2014,2,27,58,4,9,0,0,0,8.83,80.94,1020.08,2.9,0.8
61,2,2014,2,27,58,4,9,1,0,0,10.92,71.55,1018.06,4.55,0.95
61,2,2014,2,27,58,4,9,2,0,0,9.4,76.13,1016.56,3.15,1.23
61,2,2014,2,28,59,5,9,0,0,0,7.97,81.64,1011.47,2.67,0.46
61,3,2014,2,28,59,5,9,1,0,0,10.23,70.57,1008.51,4.22,0.73
61,1,2014,2,28,59,5,9,2,0,0,9.0,75.93,1006.58,4.3,1.13
61,2,2014,3,1,60,6,9,0,1,0,8.1,81.07,999.4,9.89,5.63
61,4,2014,3,1,60,6,9,1,1,0,8.35,82.36,997.83,9.66,8.63
61,1,2014,3,1,60,6,9,2,1,0,7.96,83.27,996.68,9.35,13.23
61,1,2014,3,2,61,7,9,0,1,1,8.61,79.77,998.36,4.84,5.69
61,1,2014,3,2,61,7,9,1,1,1,9.68,75.67,998.86,4.51,6.13
61,1,2014,3,2,61,7,9,2,1,1,10.22,73.2,999.41,3.6,6.66
61,2,2014,3,3,62,1,10,1,0,0,11.1,67.45,993.44,4.79,0.57
61,1,2014,3,3,62,1,10,2,0,0,9.87,73.87,992.96,4.41,1.01
61,1,2014,3,4,63,2,10,0,0,1,9.22,72.18,993.92,9.32,4.44
61,2,2014,3,4,63,2,10,1,0,1,10.79,65.03,994.34,8.09,5.0
61,1,2014,3,4,63,2,10,2,0,1,10.18,67.94,996.64,5.16,5.49
61,1,2014,3,5,64,3,10,0,0,0,10.83,65.21,1007.83,4.63,0.89
61,2,2014,3,5,64,3,10,1,0,0,13.42,54.16,1008.47,6.16,0.97
61,1,2014,3,5,64,3,10,2,0,0,12.12,59.2,1009.79,4.74,1.16
61,1,2014,3,6,65,4,10,0,0,0,11.87,54.36,1017.38,5.79,0.46
61,3,2014,3,6,65,4,10,1,0,0,14.69,44.5,1017.14,6.4,0.57
61,1,2014,3,6,65,4,10,2,0,0,13.37,50.25,1017.84,4.48,0.68
61,2,2014,3,7,66,5,10,0,0,0,12.38,58.06,1020.82,5.27,0.18
61,3,2014,3,7,66,5,10,1,0,0,15.25,49.73,1018.95,6.17,0.08
61,1,2014,3,7,66,5,10,2,0,0,14.26,54.47,1018.84,4.61,0.24
61,1,2014,3,8,67,6,10,0,1,0,11.44,62.69,1024.82,6.61,0.11
61,4,2014,3,8,67,6,10,1,1,0,14.52,51.76,1025.33,7.46,0.15
61,2,2014,3,8,67,6,10,2,1,0,12.89,55.68,1025.95,5.14,0.16
61,2,2014,3,9,68,7,10,0,1,0,12.28,57.31,1027.9,5.44,0.02
61,4,2014,3,9,68,7,10,1,1,0,15.38,46.28,1025.85,5.87,0.07
61,1,2014,3,9,68,7,10,2,1,0,14.48,48.55,1023.53,4.7,0.14
61,1,2014,3,10,69,1,11,1,0,0,13.94,48.05,1019.31,8.17,0.16
61,1,2014,3,10,69,1,11,2,0,0,12.79,51.69,1018.27,5.5,0.23
61,1,2014,3,11,70,2,11,0,0,0,11.06,58.9,1021.94,5.72,0.07
61,1,2014,3,11,70,2,11,1,0,0,13.25,49.73,1021.73,6.08,0.2
61,2,2014,3,12,71,3,11,0,0,0,12.88,51.52,1027.65,4.3,0.04
61,2,2014,3,12,71,3,11,1,0,0,16.22,39.2,1025.57,4.76,0.04
61,1,2014,3,12,71,3,11,2,0,0,14.46,44.46,1025.62,3.11,0.04
61,1,2014,3,13,72,4,11,0,0,0,13.43,50.6,1025.31,3.64,0.26
61,2,2014,3,13,72,4,11,1,0,0,16.77,41.87,1023.49,4.33,0.34
61,1,2014,3,13,72,4,11,2,0,0,15.93,44.74,1022.54,3.54,0.52
61,2,2014,3,14,73,5,11,0,0,0,13.58,56.89,1023.51,3.11,0.1
61,4,2014,3,14,73,5,11,1,0,0,16.86,46.63,1020.67,4.47,0.16
61,1,2014,3,14,73,5,11,2,0,0,15.05,52.47,1019.42,3.36,0.17
61,3,2014,3,15,74,6,11,0,1,0,12.63,64.07,1017.55,3.17,0.07
61,4,2014,3,15,74,6,11,1,1,0,15.85,54.26,1013.78,4.72,0.09
61,4,2014,3,15,74,6,11,2,1,0,14.31,59.86,1011.58,3.84,0.11
61,2,2014,3,16,75,7,11,0,1,0,12.63,68.49,1014.3,3.62,0.0
61,4,2014,3,16,75,7,11,1,1,0,16.75,57.76,1013.77,5.03,0.01
61,1,2014,3,16,75,7,11,2,1,0,16.19,60.54,1013.87,3.88,0.01
61,1,2014,3,17,76,1,12,1,0,0,16.18,65.53,1017.34,3.71,0.04
61,1,2014,3,17,76,1,12,2,0,0,15.32,66.21,1016.99,3.45,0.16
61,1,2014,3,18,77,2,12,0,0,0,13.84,70.39,1016.83,3.29,0.08
61,3,2014,3,18,77,2,12,1,0,0,16.19,64.83,1015.17,5.2,0.09
61,1,2014,3,18,77,2,12,2,0,0,16.31,65.03,1012.34,4.98,0.09
61,1,2014,3,19,78,3,12,0,0,0,14.4,71.08,1018.98,4.13,0.02
61,2,2014,3,19,78,3,12,1,0,0,16.84,62.62,1019.06,4.79,0.03
61,1,2014,3,19,78,3,12,2,0,0,15.96,64.87,1019.06,3.0,0.04
61,1,2014,3,20,79,4,12,0,0,0,14.96,65.97,1024.33,3.81,0.03
61,2,2014,3,20,79,4,12,1,0,0,17.57,57.76,1021.06,5.38,0.03
61,1,2014,3,20,79,4,12,2,0,0,15.77,62.53,1020.21,3.48,0.03
61,2,2014,3,21,80,5,12,0,0,0,15.5,63.41,1019.49,3.71,0.02
61,3,2014,3,21,80,5,12,1,0,0,17.37,56.4,1016.82,5.26,0.02
61,2,2014,3,21,80,5,12,2,0,0,15.66,63.81,1016.69,3.82,0.07
61,4,2014,3,22,81,6,12,0,1,0,13.26,79.14,1014.23,3.85,1.5
61,4,2014,3,22,81,6,12,1,1,0,15.06,70.91,1011.7,5.14,1.88
61,4,2014,3,22,81,6,12,2,1,0,13.55,77.33,1009.77,4.9,3.0
61,2,2014,3,23,82,7,12,0,1,0,11.69,84.66,1001.12,7.12,10.04
61,4,2014,3,23,82,7,12,1,1,0,12.82,74.08,1000.56,8.71,11.56
61,1,2014,3,23,82,7,12,2,1,0,10.45,73.51,1000.69,8.28,12.56
61,3,2014,3,24,83,1,13,1,0,0,11.08,56.87,1005.78,8.08,2.01
61,1,2014,3,24,83,1,13,2,0,0,10.14,60.25,1006.25,6.05,2.35
61,1,2014,3,25,84,2,13,0,0,0,9.5,62.47,1008.43,5.09,0.24
61,3,2014,3,25,84,2,13,1,0,0,10.36,61.65,1006.72,6.49,0.53
61,1,2014,3,25,84,2,13,2,0,0,9.27,69.38,1005.94,4.72,0.83
61,1,2014,3,26,85,3,13,0,0,0,10.68,62.45,1008.63,8.04,0.72
61,3,2014,3,26,85,3,13,1,0,0,11.51,59.63,1008.65,7.92,0.91
61,1,2014,3,26,85,3,13,2,0,0,10.67,63.36,1008.87,6.03,1.6
61,1,2014,3,27,86,4,13,0,0,0,11.52,61.84,1006.11,10.02,2.08
61,2,2014,3,27,86,4,13,1,0,0,13.01,57.17,1004.78,9.67,2.86
61,1,2014,3,27,86,4,13,2,0,0,12.59,59.23,1004.52,7.4,3.75
61,3,2014,3,28,87,5,13,0,0,0,13.67,56.76,1013.03,5.85,0.42
61,3,2014,3,28,87,5,13,1,0,0,16.02,49.04,1013.58,6.62,0.56
61,2,2014,3,28,87,5,13,2,0,0,15.19,51.97,1014.34,4.66,0.59
61,4,2014,3,29,88,6,13,0,1,0,16.21,50.03,1020.77,4.31,0.01
61,4,2014,3,29,88,6,13,1,1,0,17.56,45.53,1019.43,5.36,0.04
61,3,2014,3,29,88,6,13,2,1,0,16.44,49.33,1017.43,3.78,0.11
61,3,2014,3,30,89,7,13,0,1,0,14.41,58.72,1018.16,3.5,0.0
61,4,2014,3,30,89,7,13,1,1,0,17.71,46.91,1015.8,5.54,0.0
61,1,2014,3,30,89,7,13,2,1,0,17.35,48.33,1012.69,5.41,0.0
61,1,2014,3,31,90,1,14,1,0,0,17.73,50.42,1011.28,5.98,0.28
61,3,2014,3,31,90,1,14,2,0,0,17.09,52.97,1010.58,5.53,0.55
61,2,2014,4,1,91,2,14,0,0,0,14.38,64.28,1013.33,3.22,0.01
61,2,2014,4,1,91,2,14,1,0,0,18.0,53.55,1012.5,5.88,0.0
61,1,2014,4,1,91,2,14,2,0,0,18.37,52.27,1011.61,6.58,0.01
61,1,2014,4,2,92,3,14,0,0,0,13.21,74.24,1013.42,3.19,0.04
61,2,2014,4,2,92,3,14,1,0,0,17.61,59.09,1012.58,5.84,0.19
61,1,2014,4,2,92,3,14,2,0,0,17.58,58.1,1010.56,5.32,0.25
61,1,2014,4,3,93,4,14,0,0,0,13.09,77.39,1010.82,2.78,0.07
61,3,2014,4,3,93,4,14,1,0,0,15.67,69.1,1009.97,4.22,0.07
61,2,2014,4,3,93,4,14,2,0,0,15.95,68.01,1008.58,4.75,0.07
61,1,2014,4,4,94,5,14,0,0,0,14.66,70.39,1005.03,7.6,1.6
61,2,2014,4,4,94,5,14,1,0,0,15.43,67.69,1004.59,7.99,1.97
61,1,2014,4,4,94,5,14,2,0,0,15.03,69.84,1003.93,6.53,2.6
61,3,2014,4,5,95,6,14,0,1,0,13.46,78.66,1007.26,3.62,1.96
61,4,2014,4,5,95,6,14,1,1,0,15.7,71.79,1008.58,5.04,3.01
61,1,2014,4,5,95,6,14,2,1,0,16.42,67.59,1009.02,5.05,3.62
61,1,2014,4,6,96,7,14,0,1,0,15.81,68.85,1014.17,4.35,0.4
61,1,2014,4,6,96,7,14,1,1,0,19.44,55.74,1014.24,5.36,0.49
61,1,2014,4,6,96,7,14,2,1,0,19.8,52.27,1013.39,4.69,0.47
61,1,2014,4,7,97,1,15,1,0,0,21.24,48.39,1016.84,5.82,0.06
61,1,2014,4,7,97,1,15,2,0,0,21.3,47.67,1016.77,5.99,0.13
61,1,2014,4,8,98,2,15,0,0,0,16.71,65.83,1017.27,2.73,0.02
61,1,2014,4,8,98,2,15,1,0,0,20.39,53.46,1016.09,4.79,0.09
61,1,2014,4,8,98,2,15,2,0,0,19.49,57.09,1014.24,5.04,0.74
61,1,2014,4,9,99,3,15,0,0,0,16.88,59.52,1017.2,5.71,0.14
61,4,2014,4,9,99,3,15,1,0,0,18.44,52.13,1016.81,6.53,0.21
61,1,2014,4,9,99,3,15,2,0,0,17.47,54.34,1016.25,6.65,0.36
61,1,2014,4,10,100,4,15,0,0,0,14.95,57.63,1017.81,3.75,0.11
61,3,2014,4,10,100,4,15,1,0,0,18.49,47.15,1016.02,6.36,0.42
61,1,2014,4,10,100,4,15,2,0,0,18.52,48.82,1014.18,6.11,0.47
61,3,2014,4,11,101,5,15,0,0,0,14.81,66.61,1016.73,5.09,0.01
61,3,2014,4,11,101,5,15,1,0,0,17.28,57.9,1015.83,6.87,0.01
61,2,2014,4,11,101,5,15,2,0,0,16.84,59.73,1014.8,6.38,0.04
61,3,2014,4,12,102,6,15,0,1,0,14.86,67.79,1015.87,2.77,0.1
61,4,2014,4,12,102,6,15,1,1,0,17.24,58.75,1014.88,4.76,0.37
61,3,2014,4,12,102,6,15,2,1,0,16.61,62.57,1013.96,4.51,0.43
61,3,2014,4,13,103,7,15,0,1,0,13.8,79.05,1015.28,2.2,0.96
61,4,2014,4,13,103,7,15,1,1,0,16.61,64.97,1015.33,4.02,1.02
61,1,2014,4,13,103,7,15,2,1,0,17.22,61.26,1014.55,4.09,1.06
61,3,2014,4,14,104,1,16,1,0,0,19.44,57.7,1009.94,7.32,0.15
61,2,2014,4,14,104,1,16,2,0,0,19.64,56.48,1007.73,7.93,0.24
61,2,2014,4,15,105,2,16,0,0,0,14.29,58.38,1012.6,7.51,0.49
61,4,2014,4,15,105,2,16,1,0,0,15.75,45.07,1012.14,8.59,1.08
61,2,2014,4,15,105,2,16,2,0,0,15.77,40.13,1012.29,7.6,1.44
61,3,2014,4,16,106,3,16,0,0,0,12.04,44.16,1018.77,7.71,0.31
61,4,2014,4,16,106,3,16,1,0,0,15.23,31.58,1018.14,8.52,0.43
61,2,2014,4,16,106,3,16,2,0,0,15.39,30.98,1016.89,7.61,0.45
61,2,2014,4,17,107,4,16,0,0,0,13.01,39.71,1017.49,7.57,0.21
61,4,2014,4,17,107,4,16,1,0,0,15.91,32.81,1015.08,7.83,0.28
61,2,2014,4,17,107,4,16,2,0,0,16.39,33.28,1012.96,7.08,0.41
61,3,2014,4,18,108,5,16,0,0,0,13.29,49.66,1008.84,3.77,0.16
61,4,2014,4,18,108,5,16,1,0,0,16.37,40.47,1006.61,5.28,0.3
61,4,2014,4,18,108,5,16,2,0,0,16.19,44.16,1004.73,4.61,0.38
61,4,2014,4,19,109,6,16,0,1,0,12.67,69.61,1005.58,10.16,3.12
61,4,2014,4,19,109,6,16,1,1,0,14.4,65.21,1005.17,9.57,5.36
61,4,2014,4,19,109,6,16,2,1,0,14.6,66.32,1003.41,6.78,6.51
61,4,2014,4,20,110,7,16,0,1,1,14.55,70.28,1005.64,4.28,0.17
61,4,2014,4,20,110,7,16,1,1,1,16.91,62.2,1005.69,5.83,0.39
61,4,2014,4,20,110,7,16,2,1,1,16.07,66.25,1005.67,5.86,0.6
61,4,2014,4,21,111,1,17,0,0,1,13.37,83.92,1005.49,4.46,2.33
61,4,2014,4,21,111,1,17,1,0,1,14.74,79.98,1005.3,5.06,3.33
61,3,2014,4,21,111,1,17,2,0,1,14.83,79.33,1005.47,4.99,4.12
61,3,2014,4,22,112,2,17,0,0,0,15.88,74.38,1011.81,3.7,0.26
