poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
54,2,2014,1,10,10,5,2,0,0,0,7.83,89.5,1017.36,2.46,0.04
54,3,2014,1,10,10,5,2,1,0,0,9.08,85.7,1016.03,2.49,0.05
54,1,2014,1,10,10,5,2,2,0,0,8.77,85.66,1016.6,1.6,0.05
54,1,2014,1,11,11,6,2,0,1,0,8.09,88.19,1019.62,1.31,0.14
54,3,2014,1,11,11,6,2,1,1,0,9.12,85.11,1018.85,1.64,0.62
54,1,2014,1,11,11,6,2,2,1,0,8.5,86.68,1017.81,1.27,0.2
54,2,2014,1,12,12,7,2,1,1,0,9.21,80.48,1018.82,1.93,0.1
54,1,2014,1,12,12,7,2,2,1,0,8.16,83.37,1018.7,1.54,0.13
54,1,2014,1,13,13,1,3,0,0,0,7.3,84.5,1016.9,1.82,0.05
54,1,2014,1,13,13,1,3,1,0,0,7.89,81.72,1016.2,2.2,0.07
54,1,2014,1,13,13,1,3,2,0,0,7.6,84.32,1016.35,1.28,0.09
54,1,2014,1,14,14,2,3,0,0,0,7.24,90.6,1005.92,4.91,12.48
54,1,2014,1,14,14,2,3,1,0,0,7.62,89.92,1004.32,4.17,15.73
54,1,2014,1,15,15,3,3,0,0,0,6.14,87.11,1011.19,3.16,0.72
54,1,2014,1,15,15,3,3,1,0,0,7.63,82.65,1010.91,3.11,1.08
54,1,2014,1,16,16,4,3,1,0,0,6.5,87.5,1014.87,2.08,1.78
54,1,2014,1,16,16,4,3,2,0,0,6.54,87.88,1014.46,1.93,1.86
54,1,2014,1,17,17,5,3,0,0,0,7.37,89.54,1007.73,5.35,8.5
54,1,2014,1,17,17,5,3,1,0,0,7.47,90.57,1006.78,4.97,11.57
54,1,2014,1,17,17,5,3,2,0,0,7.42,90.69,1007.03,4.29,15.03
54,1,2014,1,18,18,6,3,0,1,0,7.21,92.41,1009.0,2.83,8.46
54,3,2014,1,18,18,6,3,1,1,0,7.59,92.12,1005.51,3.17,9.75
54,1,2014,1,18,18,6,3,2,1,0,7.83,90.81,1005.02,3.83,12.66
54,2,2014,1,19,19,7,3,1,1,0,9.21,91.47,1001.56,4.9,10.87
54,1,2014,1,19,19,7,3,2,1,0,9.12,90.57,1001.07,4.78,11.47
54,1,2014,1,20,20,1,4,0,0,0,8.79,90.57,1000.17,4.02,2.44
54,1,2014,1,20,20,1,4,1,0,0,9.2,89.02,998.37,3.05,-2.59
54,2,2014,1,21,21,2,4,1,0,0,11.04,76.47,1002.91,4.5,-4.03
54,1,2014,1,21,21,2,4,2,0,0,10.49,77.6,1004.0,3.08,-3.7
54,1,2014,1,22,22,3,4,0,0,0,9.54,76.46,1010.62,2.91,0.47
54,2,2014,1,22,22,3,4,1,0,0,10.44,73.78,1008.62,3.01,0.76
54,1,2014,1,22,22,3,4,2,0,0,9.8,76.34,1008.51,1.78,1.09
54,1,2014,1,23,23,4,4,0,0,0,8.67,79.13,1015.01,2.21,0.16
54,2,2014,1,23,23,4,4,1,0,0,9.54,76.58,1013.99,2.16,0.23
54,1,2014,1,23,23,4,4,2,0,0,8.98,79.92,1013.64,1.53,0.34
54,1,2014,1,24,24,5,4,0,0,0,6.92,83.67,1005.53,4.93,3.48
54,2,2014,1,24,24,5,4,1,0,0,7.72,75.18,1003.55,6.45,3.89
54,3,2014,1,25,25,6,4,0,1,0,6.75,64.89,1009.01,6.62,1.12
54,4,2014,1,25,25,6,4,1,1,0,8.7,57.57,1007.67,6.9,1.29
54,3,2014,1,25,25,6,4,2,1,0,7.11,63.12,1007.88,4.17,1.44
54,3,2014,1,26,26,7,4,1,1,0,8.55,59.46,1006.57,5.42,0.11
54,1,2014,1,26,26,7,4,2,1,0,7.86,61.27,1006.56,3.93,0.16
54,2,2014,1,27,27,1,5,0,0,0,5.71,71.99,998.0,3.98,0.17
54,1,2014,1,27,27,1,5,1,0,0,6.52,71.93,996.09,3.67,0.55
54,1,2014,1,27,27,1,5,2,0,0,6.0,76.37,995.89,3.49,0.94
54,1,2014,1,28,28,2,5,0,0,0,4.56,82.2,998.43,4.45,4.21
54,1,2014,1,28,28,2,5,1,0,0,5.72,78.15,997.7,4.99,4.54
54,1,2014,1,28,28,2,5,2,0,0,5.86,75.62,997.44,4.44,4.93
54,1,2014,1,29,29,3,5,0,0,0,5.16,73.13,1002.61,3.98,0.3
54,1,2014,1,29,29,3,5,1,0,0,5.94,71.38,1003.0,4.59,0.49
54,1,2014,1,30,30,4,5,0,0,0,5.17,89.55,1008.23,6.86,5.54
54,2,2014,1,30,30,4,5,1,0,0,5.6,89.83,1006.73,7.76,15.27
54,1,2014,1,30,30,4,5,2,0,0,5.79,89.75,1006.41,8.06,18.76
54,1,2014,1,31,31,5,5,0,0,0,6.72,92.28,1010.55,4.2,18.07
54,3,2014,1,31,31,5,5,1,0,0,7.21,92.67,1010.54,4.08,20.76
54,1,2014,1,31,31,5,5,2,0,0,7.15,92.54,1011.14,4.12,23.3
54,2,2014,2,1,32,6,5,0,1,0,8.2,92.5,1009.68,4.0,9.77
54,3,2014,2,1,32,6,5,1,1,0,8.54,91.68,1006.73,4.07,11.41
54,1,2014,2,1,32,6,5,2,1,0,8.24,92.48,1005.92,4.01,12.73
54,1,2014,2,2,33,7,5,1,1,0,8.32,92.55,1005.43,4.43,8.79
54,1,2014,2,2,33,7,5,2,1,0,8.22,92.84,1005.9,4.32,10.37
54,1,2014,2,3,34,1,6,0,0,0,7.56,92.39,1012.53,5.72,12.67
54,2,2014,2,3,34,1,6,1,0,0,7.96,90.95,1011.83,4.79,14.41
54,1,2014,2,4,35,2,6,0,0,0,7.16,91.7,1014.72,4.24,8.34
54,1,2014,2,4,35,2,6,1,0,0,7.53,91.0,1014.13,3.99,9.84
54,1,2014,2,5,36,3,6,0,0,0,7.17,91.33,1011.6,2.35,0.98
54,2,2014,2,5,36,3,6,1,0,0,8.36,88.45,1008.61,3.51,1.42
54,1,2014,2,5,36,3,6,2,0,0,8.13,87.43,1007.2,3.36,2.09
54,1,2014,2,6,37,4,6,0,0,0,8.96,80.73,1012.63,5.05,3.02
54,2,2014,2,6,37,4,6,1,0,0,10.75,71.72,1012.4,5.51,3.32
54,1,2014,2,6,37,4,6,2,0,0,10.26,73.18,1012.73,3.25,3.44
54,2,2014,2,7,38,5,6,1,0,0,8.94,82.24,1011.25,5.64,1.11
54,1,2014,2,7,38,5,6,2,0,0,8.53,83.86,1010.15,5.95,2.34
54,2,2014,2,8,39,6,6,0,1,0,8.16,86.62,1009.53,3.35,1.17
54,4,2014,2,8,39,6,6,1,1,0,9.47,81.13,1007.63,4.32,1.48
54,1,2014,2,8,39,6,6,2,1,0,8.63,84.29,1006.62,3.45,1.9
54,3,2014,2,9,40,7,6,1,1,0,9.75,74.33,999.55,8.72,10.19
54,1,2014,2,9,40,7,6,2,1,0,9.95,71.15,1001.13,7.71,10.29
54,1,2014,2,10,41,1,7,0,0,0,6.61,85.33,1005.2,7.44,3.77
54,2,2014,2,10,41,1,7,1,0,0,6.52,88.48,1002.91,7.79,7.59
54,1,2014,2,11,42,2,7,0,0,0,7.54,89.66,1004.32,3.31,2.39
54,2,2014,2,11,42,2,7,1,0,0,8.98,85.15,1002.72,3.28,3.08
54,1,2014,2,11,42,2,7,2,0,0,8.89,84.79,1002.37,3.24,3.49
54,1,2014,2,12,43,3,7,0,0,0,9.35,72.26,1004.38,5.53,0.55
54,3,2014,2,12,43,3,7,1,0,0,11.59,61.68,1005.32,5.11,0.7
54,1,2014,2,12,43,3,7,2,0,0,11.28,62.93,1006.53,3.44,0.79
54,1,2014,2,13,44,4,7,0,0,0,8.37,75.49,1011.01,3.96,0.11
54,2,2014,2,13,44,4,7,1,0,0,9.14,75.98,1008.87,4.89,0.42
54,1,2014,2,13,44,4,7,2,0,0,8.38,81.45,1006.91,4.57,0.95
54,1,2014,2,14,45,5,7,0,0,1,9.92,70.05,1010.84,4.81,0.35
54,3,2014,2,14,45,5,7,1,0,1,12.09,57.11,1011.7,4.53,0.57
54,2,2014,2,14,45,5,7,2,0,1,11.47,61.17,1012.06,3.52,0.68
54,3,2014,2,15,46,6,7,0,1,0,8.98,73.0,1015.62,2.93,0.08
54,4,2014,2,15,46,6,7,1,1,0,9.79,71.43,1014.74,2.9,0.16
54,3,2014,2,15,46,6,7,2,1,0,9.61,75.14,1014.64,2.59,0.26
54,3,2014,2,16,47,7,7,1,1,0,10.61,81.69,1010.91,3.17,0.48
54,1,2014,2,16,47,7,7,2,1,0,10.78,81.97,1010.46,2.83,0.51
54,1,2014,2,17,48,1,8,0,0,0,10.03,87.1,1012.6,4.65,7.93
54,1,2014,2,17,48,1,8,1,0,0,11.0,82.64,1012.71,4.84,8.04
54,1,2014,2,17,48,1,8,2,0,0,11.13,77.96,1014.23,4.37,7.53
54,1,2014,2,18,49,2,8,0,0,0,10.64,77.87,1019.98,3.99,0.04
54,3,2014,2,18,49,2,8,1,0,0,11.51,74.34,1019.17,3.59,0.04
54,1,2014,2,18,49,2,8,2,0,0,11.4,75.51,1015.19,3.1,0.06
54,1,2014,2,19,50,3,8,0,0,0,10.19,88.94,1012.47,5.86,3.17
54,2,2014,2,19,50,3,8,1,0,0,10.61,88.94,1010.1,4.81,4.21
54,1,2014,2,19,50,3,8,2,0,0,10.25,90.07,1007.95,3.72,5.81
54,1,2014,2,20,51,4,8,0,0,0,5.94,90.28,1012.36,1.6,6.6
54,2,2014,2,20,51,4,8,1,0,0,10.46,81.53,1012.79,4.52,3.65
54,1,2014,2,20,51,4,8,2,0,0,10.39,81.28,1012.49,3.78,3.65
54,2,2014,2,21,52,5,8,0,0,0,10.68,77.56,1009.41,3.17,0.67
54,4,2014,2,21,52,5,8,1,0,0,12.42,69.77,1008.16,4.22,0.74
54,1,2014,2,21,52,5,8,2,0,0,11.88,71.81,1008.43,3.45,0.87
54,1,2014,2,22,53,6,8,0,1,0,9.62,75.81,1012.51,5.46,6.17
54,4,2014,2,22,53,6,8,1,1,0,10.36,70.54,1012.77,5.77,6.71
54,2,2014,2,22,53,6,8,2,1,0,9.71,71.54,1011.78,4.32,6.71
54,3,2014,2,23,54,7,8,1,1,0,11.64,56.83,1018.9,5.32,0.47
54,1,2014,2,23,54,7,8,2,1,0,11.16,57.43,1018.62,4.36,0.54
54,1,2014,2,24,55,1,9,0,0,0,10.2,61.37,1020.87,4.95,0.21
54,2,2014,2,24,55,1,9,1,0,0,12.29,53.09,1019.17,4.67,0.24
54,1,2014,2,25,56,2,9,0,0,0,9.27,66.87,1017.29,2.64,0.02
54,3,2014,2,25,56,2,9,1,0,0,12.23,56.12,1015.74,4.34,0.02
54,1,2014,2,25,56,2,9,2,0,0,11.83,58.05,1015.06,3.66,0.02
54,1,2014,2,26,57,3,9,0,0,0,10.23,73.25,1019.06,4.72,1.24
54,3,2014,2,26,57,3,9,1,0,0,10.61,72.88,1018.49,4.67,1.89
54,1,2014,2,26,57,3,9,2,0,0,9.74,78.97,1016.86,3.97,2.74
54,1,2014,2,27,58,4,9,0,0,0,9.77,77.89,1020.06,3.37,0.83
54,3,2014,2,27,58,4,9,1,0,0,10.92,71.55,1018.06,4.55,0.95
54,1,2014,2,27,58,4,9,2,0,0,10.33,72.33,1016.78,4.07,1.13
54,1,2014,2,28,59,5,9,0,0,0,8.9,78.23,1011.0,3.79,0.52
54,3,2014,2,28,59,5,9,1,0,0,10.23,70.57,1008.51,4.22,0.73
54,1,2014,2,28,59,5,9,2,0,0,9.75,72.48,1006.89,4.85,0.97
54,2,2014,3,1,60,6,9,0,1,0,8.29,80.62,999.36,10.13,5.82
54,4,2014,3,1,60,6,9,1,1,0,8.31,82.5,997.82,9.65,8.92
54,4,2014,3,1,60,6,9,2,1,0,7.96,83.27,996.68,9.35,13.23
54,2,2014,3,2,61,7,9,1,1,1,9.97,74.46,998.98,4.43,6.34
54,1,2014,3,2,61,7,9,2,1,1,9.99,74.44,999.57,3.24,6.74
54,2,2014,3,3,62,1,10,0,0,0,10.09,74.16,995.7,3.33,0.21
54,2,2014,3,3,62,1,10,1,0,0,11.12,67.72,994.01,4.43,0.41
54,1,2014,3,3,62,1,10,2,0,0,10.56,70.22,992.72,4.81,0.88
54,1,2014,3,4,63,2,10,0,0,1,9.22,72.18,993.92,9.32,4.44
54,3,2014,3,4,63,2,10,1,0,1,10.79,65.03,994.34,8.09,5.0
54,1,2014,3,4,63,2,10,2,0,1,10.66,65.61,995.7,5.56,5.29
54,1,2014,3,5,64,3,10,0,0,0,11.47,62.08,1008.07,4.89,0.9
54,3,2014,3,5,64,3,10,1,0,0,13.42,54.16,1008.47,6.16,0.97
54,2,2014,3,5,64,3,10,2,0,0,12.62,57.2,1009.39,5.28,1.12
54,1,2014,3,6,65,4,10,0,0,0,12.56,51.73,1017.48,5.98,0.47
54,3,2014,3,6,65,4,10,1,0,0,14.69,44.5,1017.14,6.4,0.57
54,1,2014,3,6,65,4,10,2,0,0,14.02,47.5,1017.53,4.99,0.68
54,1,2014,3,7,66,5,10,0,0,0,12.38,58.06,1020.82,5.27,0.18
54,4,2014,3,7,66,5,10,1,0,0,15.25,49.73,1018.95,6.17,0.08
54,1,2014,3,7,66,5,10,2,0,0,14.87,52.34,1018.66,5.46,0.2
54,1,2014,3,8,67,6,10,0,1,0,12.86,57.31,1025.21,7.42,0.11
54,4,2014,3,8,67,6,10,1,1,0,14.5,52.09,1025.35,7.51,0.15
54,2,2014,3,8,67,6,10,2,1,0,13.61,53.36,1025.67,5.71,0.16
54,4,2014,3,9,68,7,10,1,1,0,15.58,45.55,1025.45,5.88,0.07
54,1,2014,3,9,68,7,10,2,1,0,14.48,48.55,1023.53,4.7,0.14
54,1,2014,3,10,69,1,11,0,0,0,12.07,55.11,1020.92,8.21,0.07
54,1,2014,3,10,69,1,11,1,0,0,13.77,48.63,1019.51,8.19,0.15
54,1,2014,3,10,69,1,11,2,0,0,12.22,53.69,1018.31,4.94,0.23
54,1,2014,3,11,70,2,11,0,0,0,12.1,54.05,1022.06,6.45,0.1
54,2,2014,3,11,70,2,11,1,0,0,13.19,50.08,1021.77,6.21,0.19
54,1,2014,3,11,70,2,11,2,0,0,12.43,51.09,1020.52,4.26,0.24
54,1,2014,3,12,71,3,11,0,0,0,13.77,48.24,1027.26,4.46,0.04
54,3,2014,3,12,71,3,11,1,0,0,16.22,39.2,1025.57,4.76,0.04
54,2,2014,3,12,71,3,11,2,0,0,15.36,41.52,1025.09,3.52,0.04
54,2,2014,3,13,72,4,11,0,0,0,13.43,50.6,1025.31,3.64,0.26
54,3,2014,3,13,72,4,11,1,0,0,16.77,41.87,1023.49,4.33,0.34
54,1,2014,3,13,72,4,11,2,0,0,15.93,44.74,1022.54,3.54,0.52
54,1,2014,3,14,73,5,11,0,0,0,13.58,56.89,1023.51,3.11,0.1
54,4,2014,3,14,73,5,11,1,0,0,16.86,46.63,1020.67,4.47,0.16
54,1,2014,3,14,73,5,11,2,0,0,15.85,49.75,1019.42,3.77,0.16
54,2,2014,3,15,74,6,11,0,1,0,13.46,61.61,1017.22,3.4,0.08
54,4,2014,3,15,74,6,11,1,1,0,15.85,54.26,1013.78,4.72,0.09
54,3,2014,3,15,74,6,11,2,1,0,15.0,57.61,1011.54,4.22,0.09
54,4,2014,3,16,75,7,11,1,1,0,16.98,57.4,1013.67,4.84,0.01
54,1,2014,3,16,75,7,11,2,1,0,16.19,60.54,1013.87,3.88,0.01
54,1,2014,3,17,76,1,12,0,0,0,13.46,70.44,1018.03,3.41,0.03
54,2,2014,3,17,76,1,12,1,0,0,16.13,65.33,1017.36,3.82,0.04
54,1,2014,3,17,76,1,12,2,0,0,16.38,63.74,1016.8,4.19,0.04
54,1,2014,3,18,77,2,12,0,0,0,13.19,71.89,1017.07,2.9,0.08
54,3,2014,3,18,77,2,12,1,0,0,16.19,64.83,1015.17,5.2,0.09
54,2,2014,3,18,77,2,12,2,0,0,15.89,66.31,1012.71,4.46,0.08
54,2,2014,3,19,78,3,12,0,0,0,14.4,71.08,1018.98,4.13,0.02
54,3,2014,3,19,78,3,12,1,0,0,16.84,62.62,1019.06,4.79,0.03
54,2,2014,3,19,78,3,12,2,0,0,16.62,63.22,1018.91,3.37,0.04
54,1,2014,3,20,79,4,12,0,0,0,14.96,65.97,1024.33,3.81,0.03
54,3,2014,3,20,79,4,12,1,0,0,17.62,57.86,1021.17,5.38,0.03
54,1,2014,3,20,79,4,12,2,0,0,16.95,58.52,1019.23,4.36,0.03
54,1,2014,3,21,80,5,12,0,0,0,15.5,63.41,1019.49,3.71,0.02
54,3,2014,3,21,80,5,12,1,0,0,17.37,56.4,1016.82,5.26,0.02
54,3,2014,3,21,80,5,12,2,0,0,16.29,61.33,1016.65,4.3,0.05
54,3,2014,3,22,81,6,12,0,1,0,13.74,77.31,1014.13,4.31,1.55
54,4,2014,3,22,81,6,12,1,1,0,15.06,70.91,1011.7,5.14,1.88
54,3,2014,3,22,81,6,12,2,1,0,14.0,75.53,1009.97,4.9,2.66
54,3,2014,3,23,82,7,12,1,1,0,12.95,72.2,1000.41,8.86,11.61
54,3,2014,3,23,82,7,12,2,1,0,10.79,72.86,1000.49,8.82,12.53
54,2,2014,3,24,83,1,13,0,0,0,9.71,63.91,1005.65,8.12,1.45
54,3,2014,3,24,83,1,13,1,0,0,11.04,57.33,1005.79,8.21,1.95
54,2,2014,3,25,84,2,13,0,0,0,9.5,62.47,1008.43,5.09,0.24
54,3,2014,3,25,84,2,13,1,0,0,10.36,61.65,1006.72,6.49,0.53
54,1,2014,3,25,84,2,13,2,0,0,9.59,67.36,1005.55,5.21,0.75
54,1,2014,3,26,85,3,13,0,0,0,10.29,64.25,1008.51,7.74,0.72
54,4,2014,3,26,85,3,13,1,0,0,11.51,59.63,1008.65,7.92,0.91
54,1,2014,3,26,85,3,13,2,0,0,11.21,61.1,1008.52,7.26,0.96
54,1,2014,3,27,86,4,13,0,0,0,12.23,59.39,1005.8,10.24,2.21
54,3,2014,3,27,86,4,13,1,0,0,13.01,57.17,1004.78,9.67,2.86
54,2,2014,3,27,86,4,13,2,0,0,12.88,58.19,1004.29,7.85,3.59
54,2,2014,3,28,87,5,13,0,0,0,14.82,53.09,1013.43,6.27,0.46
54,3,2014,3,28,87,5,13,1,0,0,16.02,49.04,1013.58,6.62,0.56
54,2,2014,3,28,87,5,13,2,0,0,15.78,49.84,1014.25,5.4,0.59
54,3,2014,3,29,88,6,13,0,1,0,15.41,52.52,1020.77,4.19,0.01
54,4,2014,3,29,88,6,13,1,1,0,17.56,45.53,1019.43,5.36,0.04
54,2,2014,3,29,88,6,13,2,1,0,17.11,47.09,1017.53,4.33,0.11
54,4,2014,3,30,89,7,13,1,1,0,17.83,46.27,1015.32,5.83,0.0
54,2,2014,3,30,89,7,13,2,1,0,17.48,47.72,1012.61,6.12,0.0
54,2,2014,3,31,90,1,14,0,0,0,15.25,58.62,1013.21,3.34,0.21
54,3,2014,3,31,90,1,14,1,0,0,17.62,50.77,1011.59,5.69,0.26
54,1,2014,3,31,90,1,14,2,0,0,17.16,52.59,1010.25,6.23,0.49
54,1,2014,4,1,91,2,14,0,0,0,15.92,59.08,1012.38,4.13,0.02
54,3,2014,4,1,91,2,14,1,0,0,18.0,53.55,1012.5,5.88,0.0
54,1,2014,4,1,91,2,14,2,0,0,18.57,51.67,1011.41,6.63,0.0
54,1,2014,4,2,92,3,14,0,0,0,15.02,68.92,1013.53,4.13,0.04
54,3,2014,4,2,92,3,14,1,0,0,17.61,59.09,1012.58,5.84,0.19
54,1,2014,4,2,92,3,14,2,0,0,17.92,57.08,1010.31,5.75,0.34
54,1,2014,4,3,93,4,14,0,0,0,13.07,77.39,1010.78,2.77,0.07
54,4,2014,4,3,93,4,14,1,0,0,15.67,69.1,1009.97,4.22,0.07
54,2,2014,4,3,93,4,14,2,0,0,16.23,66.88,1008.71,5.05,0.07
54,1,2014,4,4,94,5,14,0,0,0,14.66,70.39,1005.03,7.6,1.6
54,3,2014,4,4,94,5,14,1,0,0,15.43,67.69,1004.59,7.99,1.97
54,2,2014,4,4,94,5,14,2,0,0,15.03,69.84,1003.93,6.53,2.6
54,2,2014,4,5,95,6,14,0,1,0,14.21,77.26,1007.84,3.71,2.13
54,4,2014,4,5,95,6,14,1,1,0,15.7,71.79,1008.58,5.04,3.01
54,2,2014,4,5,95,6,14,2,1,0,16.42,67.59,1009.02,5.05,3.62
54,1,2014,4,6,96,7,14,1,1,0,20.04,53.05,1013.48,5.49,0.45
54,1,2014,4,7,97,1,15,1,0,0,21.0,49.24,1017.22,5.63,0.05
54,1,2014,4,7,97,1,15,2,0,0,21.3,47.67,1016.77,5.99,0.13
54,3,2014,4,8,98,2,15,1,0,0,20.39,53.46,1016.09,4.79,0.09
54,1,2014,4,8,98,2,15,2,0,0,19.89,55.41,1013.4,5.12,0.51
54,1,2014,4,9,99,3,15,0,0,0,16.88,59.52,1017.2,5.71,0.14
54,4,2014,4,9,99,3,15,1,0,0,18.43,52.2,1016.97,6.34,0.2
54,1,2014,4,10,100,4,15,0,0,0,15.71,54.67,1017.75,4.17,0.15
54,4,2014,4,10,100,4,15,1,0,0,18.49,47.15,1016.02,6.36,0.42
54,2,2014,4,10,100,4,15,2,0,0,18.93,47.42,1014.2,6.65,0.47
54,1,2014,4,11,101,5,15,0,0,0,14.81,66.61,1016.73,5.09,0.01
54,4,2014,4,11,101,5,15,1,0,0,17.28,57.9,1015.83,6.87,0.01
54,2,2014,4,11,101,5,15,2,0,0,17.19,58.63,1014.78,6.64,0.04
54,3,2014,4,12,102,6,15,0,1,0,14.86,67.79,1015.87,2.77,0.1
54,4,2014,4,12,102,6,15,1,1,0,17.24,58.75,1014.88,4.76,0.37
54,4,2014,4,12,102,6,15,2,1,0,16.92,61.04,1013.94,4.72,0.35
54,4,2014,4,13,103,7,15,1,1,0,16.96,63.22,1015.11,4.25,1.03
54,3,2014,4,13,103,7,15,2,1,0,17.5,60.31,1014.48,4.35,1.05
54,3,2014,4,14,104,1,16,0,0,0,15.39,69.95,1014.56,3.06,0.13
54,3,2014,4,14,104,1,16,1,0,0,19.07,58.6,1010.45,6.86,0.15
54,3,2014,4,14,104,1,16,2,0,0,19.94,55.61,1008.19,8.17,0.23
54,1,2014,4,15,105,2,16,0,0,0,14.57,55.77,1012.74,7.95,0.6
54,4,2014,4,15,105,2,16,1,0,0,15.75,45.07,1012.14,8.59,1.08
54,1,2014,4,15,105,2,16,2,0,0,16.05,40.08,1012.21,7.77,1.36
54,2,2014,4,16,106,3,16,0,0,0,12.78,40.79,1018.92,8.19,0.32
54,4,2014,4,16,106,3,16,1,0,0,15.23,31.58,1018.14,8.52,0.43
54,3,2014,4,16,106,3,16,2,0,0,15.66,30.44,1016.56,8.03,0.45
54,2,2014,4,17,107,4,16,0,0,0,13.01,39.71,1017.49,7.57,0.21
54,4,2014,4,17,107,4,16,1,0,0,15.91,32.81,1015.08,7.83,0.28
54,2,2014,4,17,107,4,16,2,0,0,16.62,32.73,1013.05,7.5,0.39
54,2,2014,4,18,108,5,16,0,0,0,13.29,49.66,1008.84,3.77,0.16
54,4,2014,4,18,108,5,16,1,0,0,16.37,40.47,1006.61,5.28,0.3
54,3,2014,4,18,108,5,16,2,0,0,16.51,42.51,1004.84,5.01,0.35
54,4,2014,4,19,109,6,16,0,1,0,12.91,68.85,1005.76,10.52,3.51
54,4,2014,4,19,109,6,16,1,1,0,14.4,65.21,1005.17,9.57,5.36
54,4,2014,4,19,109,6,16,2,1,0,14.73,65.73,1003.34,7.22,6.37
54,4,2014,4,20,110,7,16,1,1,1,17.03,62.07,1005.68,6.18,0.43
54,4,2014,4,20,110,7,16,2,1,1,16.36,65.05,1005.64,6.07,0.58
54,2,2014,4,21,111,1,17,0,0,1,13.92,82.1,1005.45,4.75,2.64
54,4,2014,4,21,111,1,17,1,0,1,14.74,79.98,1005.3,5.06,3.33
54,3,2014,4,21,111,1,17,2,0,1,14.95,79.16,1005.38,5.36,4.02
54,3,2014,4,22,112,2,17,0,0,0,15.88,74.38,1011.81,3.7,0.26
54,4,2014,4,22,112,2,17,1,0,0,18.49,64.38,1012.05,4.67,0.47
54,3,2014,4,22,112,2,17,2,0,0,18.62,64.11,1011.96,4.46,0.59
54,3,2014,4,23,113,3,17,0,0,0,16.35,75.22,1015.05,4.22,0.8
54,4,2014,4,23,113,3,17,1,0,0,19.6,61.19,1014.07,6.05,1.08
54,3,2014,4,23,113,3,17,2,0,0,19.88,58.42,1012.96,6.24,1.34
54,3,2014,4,24,114,4,17,0,0,0,18.25,62.1,1013.65,5.25,0.11
54,4,2014,4,24,114,4,17,1,0,0,20.26,53.85,1012.62,6.83,0.22
54,3,2014,4,24,114,4,17,2,0,0,19.98,53.83,1010.38,6.7,0.25
54,3,2014,4,25,115,5,17,0,0,1,18.81,60.29,1010.09,3.47,0.04
54,4,2014,4,25,115,5,17,1,0,1,21.1,52.28,1008.26,5.38,0.1
54,4,2014,4,25,115,5,17,2,0,1,20.73,53.69,1006.53,5.29,0.3
54,4,2014,4,26,116,6,17,0,1,0,18.12,67.2,1008.9,3.25,0.69
54,4,2014,4,26,116,6,17,1,1,0,20.52,59.1,1007.61,5.32,1.03
54,4,2014,4,26,116,6,17,2,1,0,19.28,63.18,1007.32,6.19,1.73
54,3,2014,4,27,117,7,17,1,1,0,14.42,83.03,1003.85,6.17,9.58
54,2,2014,4,27,117,7,17,2,1,0,13.72,84.9,1003.24,5.46,13.28
54,3,2014,4,28,118,1,18,0,0,0,13.43,85.12,1004.49,5.04,3.08
