poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
42,2,2014,2,14,45,5,7,1,0,1,12.09,57.11,1011.7,4.53,0.57
42,1,2014,2,14,45,5,7,2,0,1,10.16,67.82,1012.68,3.04,0.65
42,2,2014,2,15,46,6,7,0,1,0,8.98,73.0,1015.62,2.93,0.08
42,4,2014,2,15,46,6,7,1,1,0,9.79,71.43,1014.74,2.9,0.16
42,2,2014,2,15,46,6,7,2,1,0,9.42,76.38,1014.72,2.51,0.27
42,1,2014,2,16,47,7,7,0,1,0,9.56,83.32,1013.81,3.39,0.32
42,3,2014,2,16,47,7,7,1,1,0,10.47,81.97,1011.13,3.26,0.46
42,2,2014,2,16,47,7,7,2,1,0,10.33,83.32,1010.54,2.62,0.51
42,1,2014,2,17,48,1,8,1,0,0,11.3,79.99,1012.98,5.27,8.02
42,1,2014,2,17,48,1,8,2,0,0,10.88,79.04,1014.57,3.48,7.36
42,1,2014,2,18,49,2,8,0,0,0,10.19,79.69,1019.94,3.73,0.04
42,1,2014,2,18,49,2,8,1,0,0,11.51,74.34,1019.17,3.59,0.04
42,1,2014,2,18,49,2,8,2,0,0,11.24,76.29,1016.62,2.88,0.07
42,1,2014,2,19,50,3,8,0,0,0,10.37,89.04,1012.37,5.9,3.35
42,1,2014,2,19,50,3,8,1,0,0,10.61,88.94,1010.1,4.81,4.21
42,1,2014,2,19,50,3,8,2,0,0,9.91,90.61,1008.03,3.47,6.38
42,1,2014,2,20,51,4,8,0,0,0,6.71,84.88,1012.48,2.41,4.47
42,1,2014,2,20,51,4,8,1,0,0,10.39,81.87,1012.89,4.61,3.57
42,1,2014,2,20,51,4,8,2,0,0,9.88,83.11,1012.57,3.19,3.77
42,1,2014,2,21,52,5,8,0,0,0,10.68,77.56,1009.41,3.17,0.67
42,3,2014,2,21,52,5,8,1,0,0,12.35,70.1,1008.26,4.16,0.73
42,2,2014,2,21,52,5,8,2,0,0,11.48,73.78,1008.21,3.05,0.95
42,1,2014,2,22,53,6,8,0,1,0,9.93,74.4,1012.73,5.86,6.21
42,4,2014,2,22,53,6,8,1,1,0,10.36,70.54,1012.77,5.77,6.71
42,2,2014,2,22,53,6,8,2,1,0,9.71,71.54,1011.78,4.32,6.71
42,2,2014,2,23,54,7,8,0,1,0,8.92,69.37,1020.83,4.2,0.25
42,4,2014,2,23,54,7,8,1,1,0,11.46,57.77,1019.29,5.24,0.45
42,2,2014,2,23,54,7,8,2,1,0,10.63,59.47,1018.04,3.8,0.55
42,2,2014,2,24,55,1,9,1,0,0,12.6,51.84,1018.65,4.53,0.24
42,1,2014,2,24,55,1,9,2,0,0,11.53,56.48,1018.3,3.43,0.28
42,1,2014,2,25,56,2,9,0,0,0,9.9,64.8,1017.19,2.87,0.02
42,3,2014,2,25,56,2,9,1,0,0,12.23,56.12,1015.74,4.34,0.02
42,2,2014,2,25,56,2,9,2,0,0,11.29,60.56,1015.12,3.14,0.02
42,1,2014,2,26,57,3,9,0,0,0,10.23,73.25,1019.06,4.72,1.24
42,3,2014,2,26,57,3,9,1,0,0,10.61,72.88,1018.49,4.67,1.89
42,1,2014,2,26,57,3,9,2,0,0,9.39,80.73,1017.76,3.69,2.87
42,1,2014,2,27,58,4,9,0,0,0,9.26,79.88,1020.05,3.12,0.81
42,3,2014,2,27,58,4,9,1,0,0,10.92,71.55,1018.06,4.55,0.95
42,1,2014,2,27,58,4,9,2,0,0,9.4,76.13,1016.56,3.15,1.23
42,1,2014,2,28,59,5,9,0,0,0,9.33,76.51,1010.7,4.07,0.57
42,3,2014,2,28,59,5,9,1,0,0,10.23,70.57,1008.51,4.22,0.73
42,2,2014,2,28,59,5,9,2,0,0,9.0,75.8,1006.62,4.43,1.12
42,4,2014,3,1,60,6,9,0,1,0,8.29,80.62,999.36,10.13,5.82
42,3,2014,3,1,60,6,9,1,1,0,8.35,82.36,997.83,9.66,8.63
42,3,2014,3,1,60,6,9,2,1,0,7.82,83.54,996.51,8.99,14.03
42,1,2014,3,2,61,7,9,0,1,1,8.27,80.68,998.22,5.03,5.51
42,2,2014,3,2,61,7,9,1,1,1,9.86,74.85,998.99,4.48,6.27
42,2,2014,3,3,62,1,10,1,0,0,11.16,67.22,993.65,4.59,0.48
42,1,2014,3,3,62,1,10,2,0,0,9.86,73.79,993.34,4.34,1.01
42,1,2014,3,4,63,2,10,0,0,1,8.92,73.93,993.71,9.38,4.29
42,2,2014,3,4,63,2,10,1,0,1,10.79,65.03,994.34,8.09,5.0
42,1,2014,3,4,63,2,10,2,0,1,10.18,67.94,996.64,5.16,5.49
42,1,2014,3,5,64,3,10,0,0,0,12.0,59.49,1008.28,4.93,0.9
42,2,2014,3,5,64,3,10,1,0,0,13.42,54.16,1008.47,6.16,0.97
42,2,2014,3,5,64,3,10,2,0,0,12.62,57.2,1009.39,5.28,1.12
42,1,2014,3,6,65,4,10,0,0,0,11.8,54.57,1017.34,5.74,0.46
42,1,2014,3,6,65,4,10,1,0,0,14.69,44.5,1017.14,6.4,0.57
42,2,2014,3,6,65,4,10,2,0,0,13.37,50.25,1017.84,4.48,0.68
42,1,2014,3,7,66,5,10,0,0,0,13.07,55.7,1020.69,5.67,0.23
42,3,2014,3,7,66,5,10,1,0,0,15.25,49.73,1018.95,6.17,0.08
42,1,2014,3,7,66,5,10,2,0,0,14.26,54.47,1018.84,4.61,0.24
42,1,2014,3,8,67,6,10,0,1,0,12.86,57.31,1025.21,7.42,0.11
42,3,2014,3,8,67,6,10,1,1,0,14.52,51.76,1025.33,7.46,0.15
42,3,2014,3,8,67,6,10,2,1,0,12.89,55.68,1025.95,5.14,0.16
42,1,2014,3,9,68,7,10,0,1,0,13.1,54.25,1027.75,5.69,0.03
42,3,2014,3,9,68,7,10,1,1,0,15.38,46.28,1025.85,5.87,0.07
42,1,2014,3,9,68,7,10,2,1,0,14.48,48.55,1023.53,4.7,0.14
42,1,2014,3,10,69,1,11,2,0,0,12.79,51.69,1018.27,5.5,0.23
42,2,2014,3,11,70,2,11,1,0,0,13.25,49.73,1021.73,6.08,0.2
42,1,2014,3,11,70,2,11,2,0,0,12.43,51.09,1020.52,4.26,0.24
42,1,2014,3,12,71,3,11,0,0,0,14.5,45.47,1027.19,4.5,0.04
42,2,2014,3,12,71,3,11,1,0,0,16.44,38.51,1025.28,4.81,0.04
42,1,2014,3,12,71,3,11,2,0,0,15.36,41.52,1025.09,3.52,0.04
42,1,2014,3,13,72,4,11,0,0,0,14.26,48.06,1025.26,3.81,0.32
42,3,2014,3,13,72,4,11,1,0,0,16.77,41.87,1023.49,4.33,0.34
42,1,2014,3,13,72,4,11,2,0,0,15.93,44.74,1022.54,3.54,0.52
42,2,2014,3,14,73,5,11,0,0,0,12.76,59.46,1023.52,2.95,0.11
42,4,2014,3,14,73,5,11,1,0,0,16.86,46.63,1020.67,4.47,0.16
42,1,2014,3,14,73,5,11,2,0,0,15.85,49.75,1019.42,3.77,0.16
42,2,2014,3,15,74,6,11,0,1,0,12.63,64.07,1017.55,3.17,0.07
42,4,2014,3,15,74,6,11,1,1,0,15.85,54.26,1013.78,4.72,0.09
42,3,2014,3,15,74,6,11,2,1,0,14.31,59.86,1011.58,3.84,0.11
42,3,2014,3,16,75,7,11,0,1,0,13.59,65.81,1014.39,4.03,0.0
42,4,2014,3,16,75,7,11,1,1,0,16.75,57.76,1013.77,5.03,0.01
42,2,2014,3,16,75,7,11,2,1,0,15.52,62.36,1014.13,3.59,0.01
42,3,2014,3,17,76,1,12,1,0,0,16.37,64.72,1017.2,4.0,0.04
42,1,2014,3,18,77,2,12,0,0,0,13.29,71.41,1016.99,2.87,0.08
42,2,2014,3,18,77,2,12,1,0,0,16.19,64.83,1015.17,5.2,0.09
42,1,2014,3,18,77,2,12,2,0,0,15.26,68.3,1012.76,4.0,0.08
42,1,2014,3,19,78,3,12,0,0,0,14.49,70.55,1019.01,4.28,0.02
42,2,2014,3,19,78,3,12,1,0,0,16.84,62.62,1019.06,4.79,0.03
42,2,2014,3,19,78,3,12,2,0,0,15.96,64.87,1019.06,3.0,0.04
42,1,2014,3,20,79,4,12,0,0,0,13.35,71.24,1024.7,3.19,0.03
42,2,2014,3,20,79,4,12,1,0,0,17.62,57.86,1021.17,5.38,0.03
42,1,2014,3,20,79,4,12,2,0,0,16.12,61.66,1020.82,3.7,0.03
42,1,2014,3,21,80,5,12,0,0,0,11.11,76.95,1020.04,1.85,0.01
42,2,2014,3,21,80,5,12,1,0,0,17.46,56.1,1016.37,5.43,0.02
42,2,2014,3,21,80,5,12,2,0,0,15.66,63.81,1016.69,3.82,0.07
42,1,2014,3,22,81,6,12,0,1,0,13.73,77.4,1014.06,4.29,1.54
42,4,2014,3,22,81,6,12,1,1,0,15.06,70.91,1011.7,5.14,1.88
42,4,2014,3,22,81,6,12,2,1,0,13.55,77.33,1009.77,4.9,3.0
42,1,2014,3,23,82,7,12,0,1,0,12.12,82.86,1001.27,7.89,10.61
42,3,2014,3,23,82,7,12,1,1,0,12.82,74.08,1000.56,8.71,11.56
42,3,2014,3,23,82,7,12,2,1,0,10.45,73.51,1000.69,8.28,12.56
42,2,2014,3,24,83,1,13,1,0,0,11.05,57.05,1005.8,8.13,2.0
42,3,2014,3,25,84,2,13,0,0,0,9.5,62.47,1008.43,5.09,0.24
42,2,2014,3,25,84,2,13,1,0,0,10.36,61.65,1006.72,6.49,0.53
42,1,2014,3,25,84,2,13,2,0,0,9.59,67.36,1005.55,5.21,0.75
42,1,2014,3,26,85,3,13,0,0,0,10.68,62.45,1008.63,8.04,0.72
42,2,2014,3,26,85,3,13,1,0,0,11.51,59.63,1008.65,7.92,0.91
42,1,2014,3,26,85,3,13,2,0,0,10.67,63.36,1008.87,6.03,1.6
42,1,2014,3,27,86,4,13,0,0,0,11.9,60.58,1006.0,10.25,2.16
42,2,2014,3,27,86,4,13,1,0,0,13.01,57.17,1004.78,9.67,2.86
42,3,2014,3,27,86,4,13,2,0,0,12.59,59.23,1004.52,7.4,3.75
42,1,2014,3,28,87,5,13,0,0,0,14.29,54.75,1013.27,6.1,0.45
42,3,2014,3,28,87,5,13,1,0,0,16.02,49.04,1013.58,6.62,0.56
42,1,2014,3,28,87,5,13,2,0,0,15.78,49.84,1014.25,5.4,0.59
42,1,2014,3,29,88,6,13,0,1,0,16.21,50.03,1020.77,4.31,0.01
42,4,2014,3,29,88,6,13,1,1,0,17.56,45.53,1019.43,5.36,0.04
42,3,2014,3,29,88,6,13,2,1,0,16.44,49.33,1017.43,3.78,0.11
42,2,2014,3,30,89,7,13,0,1,0,14.41,58.72,1018.16,3.5,0.0
42,4,2014,3,30,89,7,13,1,1,0,17.71,46.91,1015.8,5.54,0.0
42,2,2014,3,30,89,7,13,2,1,0,17.48,47.72,1012.61,6.12,0.0
42,3,2014,6,1,152,7,22,0,1,0,19.45,55.86,1015.54,4.69,0.19
42,4,2014,6,1,152,7,22,1,1,0,22.05,45.43,1014.89,5.71,0.2
42,3,2014,6,1,152,7,22,2,1,0,22.12,44.49,1013.89,5.7,0.24
42,2,2014,6,2,153,1,23,0,0,1,20.55,54.45,1015.02,4.15,0.21
42,3,2014,6,2,153,1,23,1,0,1,22.39,47.68,1013.68,5.62,0.26
42,1,2014,6,2,153,1,23,2,0,1,22.3,48.39,1012.39,5.13,0.38
42,2,2014,6,3,154,2,23,0,0,0,21.3,55.37,1012.47,4.38,0.3
42,3,2014,6,3,154,2,23,1,0,0,22.68,50.17,1010.94,5.97,0.4
42,2,2014,6,3,154,2,23,2,0,0,21.58,54.48,1010.08,5.83,1.04
42,1,2014,6,4,155,3,23,0,0,0,21.29,56.91,1009.42,4.0,0.31
42,3,2014,6,4,155,3,23,1,0,0,22.9,52.16,1009.02,5.37,0.35
42,3,2014,6,4,155,3,23,2,0,0,22.36,56.28,1008.1,4.88,0.45
42,1,2014,6,5,156,4,23,0,0,0,22.22,58.72,1013.78,4.48,2.92
42,3,2014,6,5,156,4,23,1,0,0,23.75,52.79,1013.6,5.14,3.13
42,2,2014,6,5,156,4,23,2,0,0,24.1,50.8,1012.81,5.25,3.22
42,2,2014,6,6,157,5,23,0,0,0,22.88,58.98,1017.5,3.33,0.15
42,3,2014,6,6,157,5,23,1,0,0,25.82,50.02,1016.83,5.03,0.15
42,3,2014,6,6,157,5,23,2,0,0,26.16,49.2,1015.55,4.76,0.15
42,2,2014,6,7,158,6,23,0,1,0,24.59,58.16,1016.51,2.89,0.05
42,4,2014,6,7,158,6,23,1,1,0,27.72,46.76,1016.22,5.04,0.06
42,3,2014,6,7,158,6,23,2,1,0,28.12,44.78,1014.83,4.77,0.21
42,3,2014,6,8,159,7,23,0,1,0,26.44,54.41,1017.85,3.48,0.0
42,4,2014,6,8,159,7,23,1,1,0,29.64,44.25,1016.77,5.52,0.0
42,2,2014,6,8,159,7,23,2,1,0,29.76,42.55,1014.08,5.58,0.01
42,1,2014,6,9,160,1,24,1,0,0,30.37,44.12,1015.09,5.52,0.18
42,2,2014,6,9,160,1,24,2,0,0,30.06,45.13,1014.92,5.33,0.36
42,1,2014,6,10,161,2,24,0,0,0,27.05,52.95,1016.31,2.96,0.21
42,4,2014,6,10,161,2,24,1,0,0,30.18,42.25,1014.86,5.16,0.37
42,1,2014,6,10,161,2,24,2,0,0,29.58,42.95,1014.26,5.54,0.47
42,1,2014,6,11,162,3,24,0,0,0,29.52,48.4,1014.21,3.46,0.02
42,3,2014,6,11,162,3,24,1,0,0,30.27,44.28,1013.77,4.66,0.07
42,2,2014,6,11,162,3,24,2,0,0,29.24,45.19,1014.93,4.97,0.31
42,2,2014,6,12,163,4,24,0,0,0,28.89,47.12,1016.4,3.84,0.01
42,3,2014,6,12,163,4,24,1,0,0,29.94,43.34,1012.32,5.17,0.04
42,1,2014,6,12,163,4,24,2,0,0,29.07,46.35,1011.27,5.1,0.25
42,1,2014,6,13,164,5,24,0,0,0,26.08,57.47,1013.32,4.02,2.73
42,3,2014,6,13,164,5,24,1,0,0,28.81,49.67,1012.14,5.07,4.04
42,2,2014,6,13,164,5,24,2,0,0,28.4,50.9,1010.44,3.85,3.98
42,1,2014,6,14,165,6,24,0,1,0,24.64,62.21,1009.07,3.79,1.93
42,3,2014,6,14,165,6,24,1,1,0,25.16,59.63,1006.7,6.17,2.73
42,1,2014,6,14,165,6,24,2,1,0,22.11,70.31,1008.04,5.86,5.96
42,2,2014,6,15,166,7,24,0,1,0,20.32,69.73,1010.86,6.93,2.71
42,4,2014,6,15,166,7,24,1,1,0,21.82,62.37,1010.57,6.69,3.34
42,3,2014,6,15,166,7,24,2,1,0,21.8,60.58,1010.76,5.3,4.25
42,3,2014,6,16,167,1,25,1,0,0,21.84,57.25,1012.33,6.22,1.92
42,1,2014,6,16,167,1,25,2,0,0,21.79,56.37,1011.42,5.25,2.37
42,1,2014,6,17,168,2,25,0,0,0,21.48,59.94,1011.84,4.96,1.06
42,4,2014,6,17,168,2,25,1,0,0,22.62,55.07,1011.18,5.72,1.3
42,2,2014,6,17,168,2,25,2,0,0,22.65,54.65,1010.18,5.32,1.55
42,1,2014,6,18,169,3,25,0,0,0,21.0,60.65,1012.24,4.84,0.37
42,4,2014,6,18,169,3,25,1,0,0,23.73,48.9,1012.54,6.58,0.55
42,3,2014,6,18,169,3,25,2,0,0,23.58,50.2,1012.43,5.13,0.86
42,2,2014,6,19,170,4,25,0,0,0,22.45,56.9,1013.62,4.96,0.13
42,4,2014,6,19,170,4,25,1,0,0,24.55,48.77,1012.43,6.68,0.24
42,3,2014,6,19,170,4,25,2,0,0,23.8,51.03,1011.22,5.72,0.54
42,1,2014,6,20,171,5,25,0,0,0,22.11,58.85,1010.71,3.69,0.14
42,4,2014,6,20,171,5,25,1,0,0,25.99,46.28,1010.54,5.44,0.21
42,2,2014,6,20,171,5,25,2,0,0,26.36,45.42,1008.13,5.38,0.2
42,2,2014,6,21,172,6,25,0,1,0,22.67,59.25,1013.67,4.9,0.01
42,4,2014,6,21,172,6,25,1,1,0,24.86,53.79,1012.91,5.92,0.04
42,3,2014,6,21,172,6,25,2,1,0,24.95,54.81,1013.32,5.52,0.0
42,3,2014,6,22,173,7,25,0,1,0,23.72,62.47,1017.21,3.45,0.0
42,4,2014,6,22,173,7,25,1,1,0,26.36,55.54,1016.35,5.46,0.0
42,3,2014,6,22,173,7,25,2,1,0,26.7,56.79,1015.84,5.7,0.01
42,2,2014,6,23,174,1,26,1,0,0,26.16,60.59,1016.06,4.97,0.63
42,2,2014,6,23,174,1,26,2,0,0,26.19,60.21,1015.39,4.55,0.74
42,1,2014,6,24,175,2,26,0,0,0,24.31,61.32,1012.83,4.2,2.92
42,3,2014,6,24,175,2,26,1,0,0,26.27,56.35,1011.22,5.22,3.05
42,2,2014,6,24,175,2,26,2,0,0,26.31,58.38,1009.87,5.5,3.09
42,1,2014,6,25,176,3,26,0,0,0,20.89,80.66,1007.95,5.66,7.54
42,2,2014,6,25,176,3,26,1,0,0,21.27,78.87,1004.43,5.84,10.84
42,2,2014,6,25,176,3,26,2,0,0,22.28,73.31,1003.15,5.25,12.85
42,1,2014,6,26,177,4,26,0,0,0,22.06,69.8,1009.67,4.82,0.57
42,4,2014,6,26,177,4,26,1,0,0,23.51,63.84,1008.39,6.08,1.51
42,2,2014,6,26,177,4,26,2,0,0,23.04,65.48,1006.57,4.42,2.65
42,2,2014,6,27,178,5,26,0,0,0,23.54,65.81,1012.42,3.81,0.18
42,4,2014,6,27,178,5,26,1,0,0,24.7,61.14,1013.32,5.21,0.29
42,1,2014,6,27,178,5,26,2,0,0,24.71,61.97,1014.55,4.89,0.54
42,2,2014,6,28,179,6,26,0,1,0,23.2,69.39,1014.63,3.26,1.07
42,4,2014,6,28,179,6,26,1,1,0,25.9,59.24,1014.09,4.71,1.27
42,2,2014,6,28,179,6,26,2,1,0,26.15,58.0,1012.36,4.8,1.38
42,2,2014,6,29,180,7,26,0,1,0,23.99,66.77,1009.58,4.84,0.98
42,3,2014,6,29,180,7,26,1,1,0,24.7,64.43,1007.91,5.3,1.28
42,2,2014,6,29,180,7,26,2,1,0,22.91,70.63,1006.39,5.12,3.75
42,4,2014,6,30,181,1,27,1,0,0,24.81,48.97,1006.01,6.55,3.21
42,1,2014,6,30,181,1,27,2,0,0,24.58,49.52,1008.58,6.11,3.38
42,1,2014,7,1,182,2,27,0,0,0,23.17,60.5,1013.07,5.93,0.04
