poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
52,1,2014,1,13,13,1,3,0,0,0,6.87,85.73,1017.59,1.68,0.05
52,1,2014,1,13,13,1,3,1,0,0,7.99,81.62,1015.91,2.09,0.07
52,1,2014,1,13,13,1,3,2,0,0,7.6,84.32,1016.35,1.28,0.09
52,1,2014,1,14,14,2,3,0,0,0,7.24,90.6,1005.92,4.91,12.48
52,1,2014,1,14,14,2,3,1,0,0,7.67,89.59,1004.68,3.46,16.44
52,1,2014,1,15,15,3,3,0,0,0,6.14,87.11,1011.19,3.16,0.72
52,1,2014,1,15,15,3,3,1,0,0,7.63,82.65,1010.91,3.11,1.08
52,1,2014,1,15,15,3,3,2,0,0,7.01,84.41,1011.74,2.04,1.15
52,2,2014,1,16,16,4,3,1,0,0,6.64,87.14,1014.75,2.23,1.78
52,1,2014,1,16,16,4,3,2,0,0,6.54,87.88,1014.46,1.93,1.86
52,1,2014,1,17,17,5,3,0,0,0,7.16,89.09,1009.21,5.34,7.56
52,1,2014,1,17,17,5,3,1,0,0,7.44,90.98,1006.66,4.76,12.6
52,1,2014,1,17,17,5,3,2,0,0,7.42,90.69,1007.03,4.29,15.03
52,1,2014,1,18,18,6,3,0,1,0,7.21,92.41,1009.0,2.83,8.46
52,3,2014,1,18,18,6,3,1,1,0,7.59,92.12,1005.51,3.17,9.75
52,3,2014,1,19,19,7,3,1,1,0,9.21,91.47,1001.56,4.9,10.87
52,1,2014,1,19,19,7,3,2,1,0,9.12,90.57,1001.07,4.78,11.47
52,1,2014,1,20,20,1,4,0,0,0,8.79,90.57,1000.17,4.02,2.44
52,1,2014,1,20,20,1,4,1,0,0,9.2,89.02,998.37,3.05,-2.59
52,2,2014,1,21,21,2,4,1,0,0,11.04,76.47,1002.91,4.5,-4.03
52,1,2014,1,21,21,2,4,2,0,0,10.49,77.6,1004.0,3.08,-3.7
52,2,2014,1,22,22,3,4,1,0,0,10.51,73.54,1008.42,3.11,0.74
52,1,2014,1,22,22,3,4,2,0,0,9.8,76.34,1008.51,1.78,1.09
52,3,2014,1,23,23,4,4,1,0,0,9.6,76.45,1013.86,2.11,0.24
52,1,2014,1,23,23,4,4,2,0,0,8.98,79.92,1013.64,1.53,0.34
52,1,2014,1,24,24,5,4,0,0,0,7.18,81.82,1005.3,5.31,3.49
52,2,2014,1,24,24,5,4,1,0,0,7.71,74.87,1003.55,6.48,3.92
52,3,2014,1,25,25,6,4,0,1,0,5.93,67.12,1008.82,6.37,1.09
52,4,2014,1,25,25,6,4,1,1,0,8.7,57.57,1007.67,6.9,1.29
52,3,2014,1,26,26,7,4,1,1,0,8.55,59.46,1006.57,5.42,0.11
52,1,2014,1,26,26,7,4,2,1,0,7.86,61.27,1006.56,3.93,0.16
52,1,2014,1,27,27,1,5,0,0,0,6.12,70.53,997.58,4.19,0.2
52,2,2014,1,27,27,1,5,1,0,0,6.5,70.68,996.51,3.91,0.39
52,1,2014,1,27,27,1,5,2,0,0,6.0,76.37,995.89,3.49,0.94
52,1,2014,1,28,28,2,5,0,0,0,4.24,83.11,998.49,4.24,4.2
52,1,2014,1,28,28,2,5,1,0,0,5.97,76.84,997.52,5.08,4.61
52,1,2014,1,29,29,3,5,0,0,0,5.16,73.13,1002.61,3.98,0.3
52,1,2014,1,29,29,3,5,1,0,0,6.03,70.81,1002.95,4.47,0.44
52,1,2014,1,29,29,3,5,2,0,0,5.57,74.63,1003.59,4.63,0.8
52,1,2014,1,30,30,4,5,0,0,0,4.9,88.79,1007.92,5.76,4.42
52,2,2014,1,30,30,4,5,1,0,0,5.56,89.78,1006.93,7.6,14.18
52,2,2014,1,30,30,4,5,2,0,0,5.79,89.75,1006.41,8.06,18.76
52,1,2014,1,31,31,5,5,0,0,0,6.72,92.28,1010.55,4.2,18.07
52,3,2014,1,31,31,5,5,1,0,0,7.21,92.67,1010.54,4.08,20.76
52,1,2014,1,31,31,5,5,2,0,0,7.15,92.54,1011.14,4.12,23.3
52,1,2014,2,1,32,6,5,0,1,0,8.2,92.5,1009.68,4.0,9.77
52,3,2014,2,1,32,6,5,1,1,0,8.54,91.68,1006.73,4.07,11.41
52,1,2014,2,2,33,7,5,1,1,0,8.29,92.57,1005.36,4.5,7.77
52,2,2014,2,3,34,1,6,1,0,0,7.93,91.03,1011.91,4.78,14.33
52,1,2014,2,3,34,1,6,2,0,0,7.86,91.26,1011.75,4.18,16.14
52,1,2014,2,4,35,2,6,0,0,0,6.81,91.94,1014.38,4.2,7.83
52,2,2014,2,4,35,2,6,1,0,0,7.48,91.15,1014.18,4.16,9.82
52,1,2014,2,5,36,3,6,0,0,0,7.75,89.74,1010.03,2.78,1.11
52,2,2014,2,5,36,3,6,1,0,0,8.39,87.99,1008.34,3.55,1.53
52,1,2014,2,5,36,3,6,2,0,0,8.13,87.43,1007.2,3.36,2.09
52,1,2014,2,6,37,4,6,0,0,0,8.4,83.14,1012.48,4.92,2.98
52,2,2014,2,6,37,4,6,1,0,0,10.75,71.72,1012.4,5.51,3.32
52,1,2014,2,6,37,4,6,2,0,0,10.26,73.18,1012.73,3.25,3.44
52,1,2014,2,7,38,5,6,0,0,0,8.49,83.07,1012.97,4.34,0.42
52,2,2014,2,7,38,5,6,1,0,0,8.96,82.11,1011.08,5.73,1.15
52,1,2014,2,7,38,5,6,2,0,0,8.53,83.86,1010.15,5.95,2.34
52,1,2014,2,8,39,6,6,0,1,0,8.16,86.62,1009.53,3.35,1.17
52,4,2014,2,8,39,6,6,1,1,0,9.47,81.13,1007.63,4.32,1.48
52,3,2014,2,9,40,7,6,1,1,0,9.97,72.47,999.74,9.03,10.25
52,1,2014,2,9,40,7,6,2,1,0,9.95,71.15,1001.13,7.71,10.29
52,2,2014,2,10,41,1,7,0,0,0,6.61,85.33,1005.2,7.44,3.77
52,2,2014,2,10,41,1,7,1,0,0,6.48,88.88,1002.07,8.9,9.03
52,1,2014,2,10,41,1,7,2,0,0,6.61,88.12,1001.1,9.13,11.68
52,1,2014,2,11,42,2,7,0,0,0,7.9,88.78,1003.69,3.21,2.53
52,3,2014,2,11,42,2,7,1,0,0,8.98,85.15,1002.72,3.28,3.08
52,1,2014,2,11,42,2,7,2,0,0,8.89,84.79,1002.37,3.24,3.49
52,2,2014,2,12,43,3,7,1,0,0,11.59,61.68,1005.32,5.11,0.7
52,1,2014,2,12,43,3,7,2,0,0,11.28,62.93,1006.53,3.44,0.79
52,1,2014,2,13,44,4,7,0,0,0,7.87,76.82,1011.15,3.63,0.1
52,3,2014,2,13,44,4,7,1,0,0,9.14,75.98,1008.87,4.89,0.42
52,1,2014,2,13,44,4,7,2,0,0,8.38,81.45,1006.91,4.57,0.95
52,1,2014,2,14,45,5,7,0,0,1,9.92,70.05,1010.84,4.81,0.35
52,3,2014,2,14,45,5,7,1,0,1,12.09,57.11,1011.7,4.53,0.57
52,2,2014,2,14,45,5,7,2,0,1,11.47,61.17,1012.06,3.52,0.68
52,3,2014,2,15,46,6,7,0,1,0,8.98,73.0,1015.62,2.93,0.08
52,4,2014,2,15,46,6,7,1,1,0,9.79,71.43,1014.74,2.9,0.16
52,3,2014,2,16,47,7,7,1,1,0,10.61,81.69,1010.91,3.17,0.48
52,1,2014,2,16,47,7,7,2,1,0,10.78,81.97,1010.46,2.83,0.51
52,1,2014,2,17,48,1,8,0,0,0,9.85,87.56,1012.32,4.86,7.67
52,2,2014,2,17,48,1,8,1,0,0,11.2,80.54,1013.04,5.03,7.99
52,1,2014,2,18,49,2,8,0,0,0,10.19,79.69,1019.94,3.73,0.04
52,3,2014,2,18,49,2,8,1,0,0,11.51,74.34,1019.17,3.59,0.04
52,1,2014,2,18,49,2,8,2,0,0,11.4,75.51,1015.19,3.1,0.06
52,1,2014,2,19,50,3,8,0,0,0,10.19,88.94,1012.47,5.86,3.17
52,3,2014,2,19,50,3,8,1,0,0,10.61,88.94,1010.1,4.81,4.21
52,1,2014,2,19,50,3,8,2,0,0,10.25,90.07,1007.95,3.72,5.81
52,1,2014,2,20,51,4,8,0,0,0,6.71,84.88,1012.48,2.41,4.47
52,3,2014,2,20,51,4,8,1,0,0,10.46,81.53,1012.79,4.52,3.65
52,1,2014,2,20,51,4,8,2,0,0,10.39,81.28,1012.49,3.78,3.65
52,1,2014,2,21,52,5,8,0,0,0,10.68,77.56,1009.41,3.17,0.67
52,4,2014,2,21,52,5,8,1,0,0,12.42,69.77,1008.16,4.22,0.74
52,1,2014,2,21,52,5,8,2,0,0,11.88,71.81,1008.43,3.45,0.87
52,1,2014,2,22,53,6,8,0,1,0,9.93,74.4,1012.73,5.86,6.21
52,4,2014,2,22,53,6,8,1,1,0,10.36,70.54,1012.77,5.77,6.71
52,4,2014,2,23,54,7,8,1,1,0,11.64,56.83,1018.9,5.32,0.47
52,2,2014,2,23,54,7,8,2,1,0,11.16,57.43,1018.62,4.36,0.54
52,2,2014,2,24,55,1,9,0,0,0,10.2,61.37,1020.87,4.95,0.21
52,2,2014,2,24,55,1,9,1,0,0,12.29,53.09,1019.24,4.64,0.24
52,1,2014,2,24,55,1,9,2,0,0,12.09,54.11,1018.19,4.11,0.27
52,1,2014,2,25,56,2,9,0,0,0,10.53,62.73,1017.09,3.1,0.02
52,2,2014,2,25,56,2,9,1,0,0,12.23,56.12,1015.74,4.34,0.02
52,1,2014,2,25,56,2,9,2,0,0,11.83,58.05,1015.06,3.66,0.02
52,1,2014,2,26,57,3,9,0,0,0,9.31,76.62,1018.76,4.04,1.04
52,3,2014,2,26,57,3,9,1,0,0,10.61,72.88,1018.49,4.67,1.89
52,2,2014,2,26,57,3,9,2,0,0,9.39,80.73,1017.76,3.69,2.87
52,1,2014,2,27,58,4,9,0,0,0,10.16,76.29,1019.96,3.69,0.84
52,3,2014,2,27,58,4,9,1,0,0,10.92,71.55,1018.06,4.55,0.95
52,1,2014,2,27,58,4,9,2,0,0,10.33,72.33,1016.78,4.07,1.13
52,3,2014,2,28,59,5,9,0,0,0,8.9,78.23,1011.0,3.79,0.52
52,3,2014,2,28,59,5,9,1,0,0,10.23,70.57,1008.51,4.22,0.73
52,2,2014,2,28,59,5,9,2,0,0,9.75,72.48,1006.89,4.85,0.97
52,4,2014,3,1,60,6,9,0,1,0,8.29,80.62,999.36,10.13,5.82
52,4,2014,3,1,60,6,9,1,1,0,8.35,82.36,997.83,9.66,8.63
52,1,2014,3,2,61,7,9,1,1,1,9.97,74.46,998.98,4.43,6.34
52,1,2014,3,2,61,7,9,2,1,1,10.22,73.2,999.41,3.6,6.66
52,2,2014,3,3,62,1,10,0,0,0,9.49,76.71,996.39,3.04,0.2
52,3,2014,3,3,62,1,10,1,0,0,11.09,67.76,993.76,4.62,0.49
52,1,2014,3,3,62,1,10,2,0,0,10.56,70.22,992.72,4.81,0.88
52,1,2014,3,4,63,2,10,0,0,1,9.22,72.18,993.92,9.32,4.44
52,2,2014,3,4,63,2,10,1,0,1,10.49,66.51,994.08,8.54,4.84
52,2,2014,3,4,63,2,10,2,0,1,10.66,65.61,995.7,5.56,5.29
52,1,2014,3,5,64,3,10,0,0,0,12.0,59.49,1008.28,4.93,0.9
52,3,2014,3,5,64,3,10,1,0,0,13.42,54.16,1008.47,6.16,0.97
52,2,2014,3,5,64,3,10,2,0,0,12.62,57.2,1009.39,5.28,1.12
52,3,2014,3,6,65,4,10,1,0,0,14.69,44.5,1017.14,6.4,0.57
52,1,2014,3,6,65,4,10,2,0,0,14.56,45.43,1017.11,5.65,0.65
52,2,2014,3,7,66,5,10,0,0,0,12.38,58.06,1020.82,5.27,0.18
52,4,2014,3,7,66,5,10,1,0,0,15.25,49.73,1018.95,6.17,0.08
52,2,2014,3,7,66,5,10,2,0,0,14.26,54.47,1018.84,4.61,0.24
52,2,2014,3,8,67,6,10,0,1,0,12.21,59.77,1025.06,6.98,0.12
52,4,2014,3,8,67,6,10,1,1,0,14.52,51.76,1025.33,7.46,0.15
52,4,2014,3,9,68,7,10,1,1,0,15.58,45.55,1025.45,5.88,0.07
52,2,2014,3,9,68,7,10,2,1,0,14.48,48.55,1023.53,4.7,0.14
52,1,2014,3,10,69,1,11,0,0,0,12.07,55.11,1020.92,8.21,0.07
52,2,2014,3,10,69,1,11,1,0,0,13.69,48.9,1019.79,8.43,0.15
52,1,2014,3,10,69,1,11,2,0,0,12.22,53.69,1018.31,4.94,0.23
52,1,2014,3,11,70,2,11,0,0,0,12.1,54.05,1022.06,6.45,0.1
52,3,2014,3,11,70,2,11,1,0,0,13.25,49.73,1021.73,6.08,0.2
52,1,2014,3,11,70,2,11,2,0,0,12.85,49.83,1020.21,4.88,0.24
52,1,2014,3,12,71,3,11,0,0,0,13.77,48.24,1027.26,4.46,0.04
52,3,2014,3,12,71,3,11,1,0,0,16.22,39.2,1025.57,4.76,0.04
52,1,2014,3,12,71,3,11,2,0,0,15.36,41.52,1025.09,3.52,0.04
52,1,2014,3,13,72,4,11,0,0,0,14.97,46.05,1025.06,3.89,0.33
52,3,2014,3,13,72,4,11,1,0,0,16.77,41.87,1023.49,4.33,0.34
52,1,2014,3,13,72,4,11,2,0,0,15.93,44.74,1022.54,3.54,0.52
52,2,2014,3,14,73,5,11,0,0,0,14.41,54.12,1022.92,3.44,0.11
52,4,2014,3,14,73,5,11,1,0,0,16.86,46.63,1020.67,4.47,0.16
52,3,2014,3,14,73,5,11,2,0,0,15.85,49.75,1019.42,3.77,0.16
52,2,2014,3,15,74,6,11,0,1,0,13.46,61.61,1017.22,3.4,0.08
52,4,2014,3,15,74,6,11,1,1,0,15.85,54.26,1013.78,4.72,0.09
52,4,2014,3,16,75,7,11,1,1,0,16.98,57.4,1013.67,4.84,0.01
52,2,2014,3,16,75,7,11,2,1,0,16.19,60.54,1013.87,3.88,0.01
52,1,2014,3,17,76,1,12,0,0,0,14.47,69.13,1018.33,4.02,0.03
52,1,2014,3,17,76,1,12,1,0,0,16.13,65.33,1017.36,3.82,0.04
52,1,2014,3,17,76,1,12,2,0,0,16.38,63.74,1016.8,4.19,0.04
52,1,2014,3,18,77,2,12,0,0,0,13.84,70.39,1016.83,3.29,0.08
52,3,2014,3,18,77,2,12,1,0,0,16.19,64.83,1015.17,5.2,0.09
52,1,2014,3,18,77,2,12,2,0,0,15.89,66.31,1012.71,4.46,0.08
52,1,2014,3,19,78,3,12,0,0,0,15.03,68.69,1019.13,4.48,0.02
52,2,2014,3,19,78,3,12,1,0,0,16.84,62.62,1019.06,4.79,0.03
52,1,2014,3,19,78,3,12,2,0,0,16.62,63.22,1018.91,3.37,0.04
52,1,2014,3,20,79,4,12,0,0,0,16.48,60.94,1023.61,4.4,0.03
52,3,2014,3,20,79,4,12,1,0,0,17.62,57.86,1021.17,5.38,0.03
52,1,2014,3,20,79,4,12,2,0,0,17.37,57.46,1020.12,5.11,0.03
52,1,2014,3,21,80,5,12,0,0,0,15.5,63.41,1019.49,3.71,0.02
52,3,2014,3,21,80,5,12,1,0,0,17.37,56.4,1016.82,5.26,0.02
52,3,2014,3,21,80,5,12,2,0,0,16.29,61.33,1016.65,4.3,0.05
52,3,2014,3,22,81,6,12,0,1,0,14.16,75.59,1013.91,4.57,1.61
52,4,2014,3,22,81,6,12,1,1,0,15.06,70.91,1011.7,5.14,1.88
52,4,2014,3,23,82,7,12,1,1,0,12.95,72.2,1000.41,8.86,11.61
52,3,2014,3,23,82,7,12,2,1,0,10.79,72.86,1000.49,8.82,12.53
52,1,2014,3,24,83,1,13,0,0,0,10.09,62.42,1005.69,8.18,1.48
52,3,2014,3,24,83,1,13,1,0,0,11.04,57.33,1005.79,8.21,1.95
52,1,2014,3,24,83,1,13,2,0,0,10.45,58.96,1006.04,6.9,2.26
52,3,2014,3,25,84,2,13,0,0,0,9.84,61.34,1008.29,5.28,0.26
52,3,2014,3,25,84,2,13,1,0,0,10.36,61.65,1006.72,6.49,0.53
52,2,2014,3,25,84,2,13,2,0,0,9.59,67.36,1005.55,5.21,0.75
52,1,2014,3,26,85,3,13,0,0,0,10.68,62.45,1008.63,8.04,0.72
52,3,2014,3,26,85,3,13,1,0,0,11.51,59.63,1008.65,7.92,0.91
52,1,2014,3,26,85,3,13,2,0,0,11.21,61.1,1008.52,7.26,0.96
52,1,2014,3,27,86,4,13,0,0,0,11.9,60.58,1006.0,10.25,2.16
52,3,2014,3,27,86,4,13,1,0,0,13.01,57.17,1004.78,9.67,2.86
52,1,2014,3,27,86,4,13,2,0,0,12.59,59.23,1004.52,7.4,3.75
52,2,2014,3,28,87,5,13,0,0,0,14.29,54.75,1013.27,6.1,0.45
52,4,2014,3,28,87,5,13,1,0,0,16.02,49.04,1013.58,6.62,0.56
52,1,2014,3,28,87,5,13,2,0,0,16.07,48.72,1013.98,5.95,0.61
52,4,2014,3,30,89,7,13,1,1,0,17.83,46.27,1015.32,5.83,0.0
52,2,2014,3,30,89,7,13,2,1,0,17.48,47.72,1012.61,6.12,0.0
52,2,2014,3,31,90,1,14,0,0,0,16.11,55.64,1012.9,3.8,0.21
52,3,2014,3,31,90,1,14,1,0,0,17.62,50.77,1011.59,5.69,0.26
52,1,2014,3,31,90,1,14,2,0,0,17.21,52.23,1009.92,6.56,0.35
52,1,2014,4,1,91,2,14,0,0,0,15.92,59.08,1012.38,4.13,0.02
52,4,2014,4,1,91,2,14,1,0,0,18.0,53.55,1012.5,5.88,0.0
52,1,2014,4,1,91,2,14,2,0,0,18.37,52.27,1011.61,6.58,0.01
52,1,2014,4,2,92,3,14,0,0,0,15.7,66.55,1013.48,4.59,0.04
52,3,2014,4,2,92,3,14,1,0,0,17.61,59.09,1012.58,5.84,0.19
52,2,2014,4,2,92,3,14,2,0,0,18.12,56.61,1009.58,5.99,0.62
52,1,2014,4,3,93,4,14,0,0,0,13.13,77.38,1010.9,2.78,0.06
52,3,2014,4,3,93,4,14,1,0,0,15.67,69.1,1009.97,4.22,0.07
52,1,2014,4,3,93,4,14,2,0,0,16.39,66.27,1008.92,5.21,0.07
52,1,2014,4,4,94,5,14,0,0,0,14.66,70.39,1005.03,7.6,1.6
52,3,2014,4,4,94,5,14,1,0,0,15.43,67.69,1004.59,7.99,1.97
52,1,2014,4,4,94,5,14,2,0,0,15.03,69.84,1003.93,6.53,2.6
52,2,2014,4,5,95,6,14,0,1,0,14.21,77.26,1007.84,3.71,2.13
52,4,2014,4,5,95,6,14,1,1,0,15.7,71.79,1008.58,5.04,3.01
52,1,2014,4,6,96,7,14,1,1,0,19.9,53.76,1013.57,5.39,0.39
52,1,2014,4,7,97,1,15,1,0,0,21.02,49.08,1017.31,5.7,0.05
52,1,2014,4,7,97,1,15,2,0,0,21.3,47.67,1016.77,5.99,0.13
52,3,2014,4,8,98,2,15,1,0,0,20.39,53.46,1016.09,4.79,0.09
52,1,2014,4,8,98,2,15,2,0,0,19.89,55.41,1013.4,5.12,0.51
52,1,2014,4,9,99,3,15,0,0,0,16.88,59.52,1017.2,5.71,0.14
52,3,2014,4,9,99,3,15,1,0,0,18.41,52.24,1016.72,6.59,0.21
52,1,2014,4,9,99,3,15,2,0,0,18.07,53.07,1016.34,7.37,0.32
52,2,2014,4,10,100,4,15,0,0,0,15.71,54.67,1017.75,4.17,0.15
52,4,2014,4,10,100,4,15,1,0,0,18.49,47.15,1016.02,6.36,0.42
52,3,2014,4,10,100,4,15,2,0,0,18.93,47.42,1014.2,6.65,0.47
52,2,2014,4,11,101,5,15,0,0,0,15.4,64.7,1016.79,5.46,0.01
52,4,2014,4,11,101,5,15,1,0,0,17.28,57.9,1015.83,6.87,0.01
52,2,2014,4,11,101,5,15,2,0,0,17.19,58.63,1014.78,6.64,0.04
52,2,2014,4,12,102,6,15,0,1,0,14.86,67.79,1015.87,2.77,0.1
52,4,2014,4,12,102,6,15,1,1,0,17.24,58.75,1014.88,4.76,0.37
52,3,2014,4,13,103,7,15,1,1,0,16.96,63.22,1015.11,4.25,1.03
52,3,2014,4,13,103,7,15,2,1,0,17.5,60.31,1014.48,4.35,1.05
52,3,2014,4,14,104,1,16,0,0,0,16.21,66.81,1013.88,3.55,0.13
52,3,2014,4,14,104,1,16,1,0,0,19.07,58.6,1010.45,6.86,0.15
52,2,2014,4,14,104,1,16,2,0,0,19.94,55.61,1008.19,8.17,0.23
52,2,2014,4,15,105,2,16,0,0,0,14.57,55.77,1012.74,7.95,0.6
52,4,2014,4,15,105,2,16,1,0,0,15.91,43.95,1011.94,8.47,1.13
52,2,2014,4,15,105,2,16,2,0,0,16.05,40.08,1012.21,7.77,1.36
52,1,2014,4,16,106,3,16,0,0,0,13.36,37.81,1018.94,8.5,0.35
52,4,2014,4,16,106,3,16,1,0,0,15.23,31.58,1018.14,8.52,0.43
52,3,2014,4,16,106,3,16,2,0,0,15.66,30.44,1016.56,8.03,0.45
52,4,2014,4,17,107,4,16,1,0,0,15.91,32.81,1015.08,7.83,0.28
52,1,2014,4,17,107,4,16,2,0,0,16.68,32.67,1013.16,7.83,0.37
52,2,2014,4,18,108,5,16,0,0,0,14.04,46.89,1008.58,4.06,0.18
52,4,2014,4,18,108,5,16,1,0,0,16.22,40.56,1006.96,5.25,0.29
52,4,2014,4,19,109,6,16,0,1,0,12.91,68.85,1005.76,10.52,3.51
52,4,2014,4,19,109,6,16,1,1,0,14.4,65.21,1005.17,9.57,5.36
52,4,2014,4,20,110,7,16,1,1,1,17.03,62.07,1005.68,6.18,0.43
52,4,2014,4,20,110,7,16,2,1,1,16.36,65.05,1005.64,6.07,0.58
52,1,2014,4,21,111,1,17,0,0,1,13.92,82.1,1005.45,4.75,2.64
52,4,2014,4,21,111,1,17,1,0,1,14.74,79.98,1005.3,5.06,3.33
52,2,2014,4,21,111,1,17,2,0,1,14.95,79.16,1005.38,5.36,4.02
52,4,2014,4,22,112,2,17,0,0,0,15.88,74.38,1011.81,3.7,0.26
52,4,2014,4,22,112,2,17,1,0,0,18.49,64.38,1012.05,4.67,0.47
52,4,2014,4,22,112,2,17,2,0,0,18.62,64.11,1011.96,4.46,0.59
52,3,2014,4,23,113,3,17,0,0,0,17.11,72.43,1015.08,4.56,0.86
52,4,2014,4,23,113,3,17,1,0,0,19.6,61.19,1014.07,6.05,1.08
52,4,2014,4,23,113,3,17,2,0,0,19.88,58.42,1012.96,6.24,1.34
52,2,2014,4,24,114,4,17,0,0,0,19.08,59.19,1013.6,5.62,0.12
52,4,2014,4,24,114,4,17,1,0,0,20.26,53.85,1012.62,6.83,0.22
52,4,2014,4,24,114,4,17,2,0,0,20.0,53.55,1010.1,7.08,0.26
52,4,2014,4,25,115,5,17,0,0,1,19.65,57.4,1009.96,3.71,0.04
52,4,2014,4,25,115,5,17,1,0,1,21.1,52.28,1008.26,5.38,0.1
52,4,2014,4,25,115,5,17,2,0,1,20.73,53.69,1006.53,5.29,0.3
52,4,2014,4,26,116,6,17,0,1,0,18.12,67.2,1008.9,3.25,0.69
52,4,2014,4,26,116,6,17,1,1,0,20.52,59.1,1007.61,5.32,1.03
52,2,2014,4,27,117,7,17,1,1,0,14.62,82.34,1003.98,6.21,8.77
52,3,2014,4,28,118,1,18,0,0,0,13.43,85.12,1004.49,5.04,3.08
52,4,2014,4,28,118,1,18,1,0,0,13.92,83.31,1004.8,5.43,5.67
52,1,2014,4,28,118,1,18,2,0,0,13.68,83.94,1004.85,4.63,8.43
52,2,2014,4,29,119,2,18,0,0,0,16.29,71.28,1007.59,4.57,4.24
52,4,2014,4,29,119,2,18,1,0,0,18.34,63.62,1007.46,5.51,5.0
52,2,2014,4,29,119,2,18,2,0,0,18.34,63.64,1006.92,5.7,4.63
52,1,2014,4,30,120,3,18,0,0,0,14.68,81.37,1007.87,4.13,5.48
52,4,2014,4,30,120,3,18,1,0,0,15.2,78.62,1007.38,5.95,9.27
52,3,2014,4,30,120,3,18,2,0,0,14.75,79.35,1006.93,5.47,12.03
52,2,2014,5,1,121,4,18,0,0,1,16.57,69.7,1009.85,4.05,0.4
52,4,2014,5,1,121,4,18,1,0,1,19.32,58.6,1009.19,4.98,0.51
52,4,2014,5,1,121,4,18,2,0,1,19.53,56.41,1008.27,4.95,0.62
52,3,2014,5,2,122,5,18,0,0,0,13.84,84.21,1007.66,4.5,5.56
52,4,2014,5,2,122,5,18,1,0,0,14.06,83.66,1007.66,5.35,9.28
52,4,2014,5,2,122,5,18,2,0,0,14.13,82.72,1007.49,4.81,12.49
52,3,2014,5,3,123,6,18,0,1,0,16.21,69.26,1006.03,5.01,3.63
52,4,2014,5,3,123,6,18,1,1,0,17.36,65.81,1005.37,6.29,4.08
52,2,2014,5,4,124,7,18,1,1,0,18.85,47.36,1008.95,7.13,1.11
52,1,2014,5,4,124,7,18,2,1,0,18.99,48.32,1009.06,7.28,1.07
52,1,2014,5,5,125,1,19,0,0,0,16.66,54.91,1016.24,5.62,0.04
52,3,2014,5,5,125,1,19,1,0,0,18.48,50.35,1015.52,6.82,0.11
52,1,2014,5,5,125,1,19,2,0,0,19.17,49.21,1014.8,6.44,0.15
52,2,2014,5,6,126,2,19,0,0,0,18.12,56.98,1018.48,3.35,0.0
52,3,2014,5,6,126,2,19,1,0,0,20.11,51.85,1018.38,5.08,0.0
52,2,2014,5,6,126,2,19,2,0,0,20.12,53.9,1017.41,5.35,0.11
52,2,2014,5,7,127,3,19,0,0,0,16.88,69.1,1016.66,3.2,0.12
52,4,2014,5,7,127,3,19,1,0,0,18.68,60.82,1015.3,4.73,0.11
